,installer_id,Year_month,quotes_count,winning_quotes_count
3503,20778,201607,451,1
3504,20778,201608,236,
3505,20778,201609,101,
3506,20778,201610,84,1
3507,20778,201611,139,
3508,20778,201612,508,
3509,20778,201701,5,
3510,20778,201702,245,
3511,20778,201703,301,
3512,20778,201704,27,
3513,20778,201709,5,
3514,20778,201710,109,
3515,20778,201711,91,
3516,20778,201712,1,
3517,20778,201801,106,
3518,20778,201802,683,
3519,20778,201803,548,
3520,20778,201804,120,
3521,20831,201606,5,
3522,20862,201606,21,
3523,20862,201607,34,
3524,20862,201608,18,2
3525,20862,201609,11,
3526,20862,201610,1,
3527,20898,201507,2,
3528,20898,201508,2,1
3529,20898,201509,3,
3530,20898,201510,6,
3531,20898,201601,2,
3532,20898,201602,1,
3533,20898,201606,2,1
3534,20898,201607,6,
3535,20898,201608,4,
3536,20898,201610,4,
3537,20898,201611,7,
3538,20898,201612,19,
3539,20898,201701,9,
3540,20898,201702,9,
3541,20898,201703,4,
3542,20898,201705,1,
3543,20898,201706,9,
3544,20898,201707,3,
3545,20898,201711,1,
3546,20898,201712,1,
3547,20916,201611,1,1
3548,20916,201612,1,
3549,20916,201701,1,
3550,20916,201703,4,1
3551,20916,201705,5,1
3552,20919,201710,18,
3553,20919,201711,11,
3554,20919,201712,60,
3555,20919,201801,101,
3556,20919,201802,87,1
3557,20919,201803,71,5
3558,20919,201804,19,
3559,20923,201605,47,
3560,20923,201606,61,
3561,20923,201607,65,
3562,20923,201608,43,1
3563,20923,201609,1,
3564,20923,201610,4,
3565,20923,201611,6,
3566,20923,201612,6,
3567,20923,201701,2,
3568,20923,201702,22,
3569,20923,201703,127,
3570,20924,201502,6,
3571,20924,201503,5,
3572,20924,201504,1,
3573,20924,201505,2,
3574,20924,201506,11,2
3575,20924,201507,3,
3576,20924,201510,1,
3577,20924,201511,23,
3578,20924,201512,4,
3579,20924,201601,1,
3580,20924,201602,2,
3581,20924,201603,5,
3582,20924,201607,1,
3583,20931,201608,13,
3584,20931,201609,37,1
3585,20931,201610,21,
3586,20931,201611,46,1
3587,20931,201612,41,2
3588,20931,201701,42,1
3589,20931,201702,44,
3590,20931,201703,52,
3591,20931,201704,13,
3592,20931,201705,11,1
3593,20931,201706,20,
3594,20931,201707,46,
3595,20931,201708,113,1
3596,20931,201709,88,6
3597,20931,201710,59,2
3598,20931,201711,10,2
3599,20931,201712,24,2
3600,20931,201801,67,1
3601,20931,201802,5,
3602,20931,201803,1,3
3603,20933,201803,29,
3604,20933,201804,6,
3605,20935,201503,8,
3606,20935,201504,2,
3607,20935,201505,7,
3608,20935,201506,2,
3609,20935,201507,5,
3610,20935,201510,3,
3611,20935,201511,1,
3612,20935,201603,4,
3613,20938,201509,1,1
3614,20938,201510,1,
3615,20938,201512,1,
3616,20938,201601,1,
3617,20938,201602,1,
3618,20938,201605,1,
3619,20938,201607,10,
3620,20938,201608,2,1
3621,20938,201611,1,
3622,20938,201701,2,
3623,20938,201702,1,
3624,20938,201703,1,
3625,20938,201705,1,
3626,20938,201706,3,
3627,20938,201707,4,
3628,20938,201708,3,
3629,20938,201710,14,
3630,20938,201711,8,
3631,20938,201712,3,
3632,20938,201801,15,
3633,20938,201802,13,
3634,20938,201803,15,
3635,20938,201804,3,1
3636,20946,201505,2,
3637,20946,201608,20,
3638,20946,201609,18,
3639,20946,201703,1,
3640,20946,201704,3,
3641,20951,201504,3,
3642,20951,201505,6,
3643,20951,201506,3,
3644,20951,201507,4,
3645,20951,201508,8,
3646,20951,201509,6,
3647,20951,201512,1,
3648,20951,201605,1,
3649,20951,201608,3,
3650,20951,201609,1,
3651,20951,201702,2,
3652,20951,201703,37,
3653,20951,201704,48,
3654,20951,201705,58,
3655,20951,201706,49,
3656,20951,201707,33,
3657,20951,201708,46,1
3658,20951,201709,13,
3659,20951,201710,232,1
3660,20951,201711,272,3
3661,20951,201712,196,1
3662,20951,201801,278,
3663,20951,201802,197,1
3664,20951,201803,180,
3665,20951,201804,25,
3666,20965,201604,21,
3667,20965,201605,5,
3668,20965,201606,1,1
3669,20965,201608,2,2
3670,20965,201703,15,
3671,20965,201704,8,
3672,20965,201705,44,1
3673,20965,201706,126,
3674,20965,201707,90,1
3675,20965,201708,127,1
3676,20965,201709,58,1
3677,20965,201710,230,
3678,20965,201711,279,
3679,20965,201712,179,
3680,20965,201801,118,
3681,20965,201802,92,
3682,20965,201803,145,
3683,20965,201804,23,
3684,20982,201708,5,
3685,20995,201707,8,
3686,20995,201708,12,
3687,20995,201709,9,
3688,20995,201710,3,
3689,20995,201711,2,
3690,20995,201802,1,
3691,20995,201803,10,
3692,20995,201804,1,
3693,21083,201611,8,
3694,21083,201612,20,
3695,21091,201702,1,
3696,21091,201703,8,
3697,21091,201704,28,
3698,21091,201705,6,
3699,21091,201706,14,
3700,21091,201707,1,
3701,21091,201709,1,
3702,21091,201711,1,
3703,21091,201802,2,
3704,21091,201803,1,
3705,21102,201601,1,
3706,21102,201602,1,
3707,21102,201604,3,
3708,21102,201605,9,
3709,21102,201606,20,
3710,21102,201607,10,
3711,21102,201608,1,
3712,21102,201701,3,
3713,21102,201702,4,
3714,21102,201703,3,
3715,21102,201704,5,
3716,21102,201705,4,
3717,21102,201706,3,
3718,21102,201707,19,
3719,21102,201708,5,
3720,21102,201709,2,
3721,21102,201710,8,
3722,21102,201711,4,
3723,21102,201801,1,
3724,21102,201802,50,
3725,21102,201803,16,
3726,21113,201509,3,
3727,21113,201511,4,
3728,21113,201512,1,
3729,21113,201601,2,
3730,21113,201602,3,
3731,21113,201603,4,
3732,21113,201604,3,
3733,21113,201605,2,
3734,21113,201606,2,
3735,21113,201607,9,
3736,21113,201608,3,
3737,21113,201610,2,
3738,21113,201611,4,
3739,21113,201612,1,
3740,21113,201701,3,
3741,21113,201703,1,
3742,21113,201704,1,
3743,21113,201705,1,
3744,21113,201707,1,1
3745,21113,201710,1,
3746,21113,201801,1,
3747,21113,201802,3,
3748,21113,201803,1,
3749,21117,201508,1,
3750,21117,201509,2,
3751,21117,201512,1,
3752,21117,201602,1,
3753,21117,201604,5,
3754,21117,201606,3,
3755,21117,201607,17,1
3756,21117,201608,6,
3757,21117,201609,19,1
3758,21117,201610,6,
3759,21117,201611,18,
3760,21117,201612,15,
3761,21117,201701,10,
3762,21117,201702,10,
3763,21117,201703,7,1
3764,21117,201704,16,
3765,21117,201705,10,1
3766,21117,201706,13,
3767,21117,201707,12,
3768,21117,201708,9,1
3769,21117,201709,14,
3770,21117,201710,13,1
3771,21117,201711,19,
3772,21117,201712,6,
3773,21117,201801,13,
3774,21117,201802,17,
3775,21117,201803,16,
3776,21117,201804,8,
3777,21118,201509,24,
3778,21118,201510,9,
3779,21118,201512,2,
3780,21118,201602,1,1
3781,21118,201604,1,1
3782,21118,201606,7,
3783,21118,201607,14,1
3784,21118,201608,1,
3785,21118,201609,248,2
3786,21118,201610,19,
3787,21118,201611,29,
3788,21118,201612,8,
3789,21118,201701,1,
3790,21118,201703,3,
3791,21118,201704,5,
3792,21118,201705,30,
3793,21118,201706,75,
3794,21118,201707,36,1
3795,21118,201708,42,
3796,21118,201709,62,1
3797,21118,201710,60,2
3798,21118,201711,3,
3799,21127,201507,4,
3800,21127,201508,3,
3801,21127,201509,1,
3802,21127,201510,4,
3803,21127,201511,2,
3804,21127,201512,1,
3805,21127,201601,4,
3806,21127,201602,2,
3807,21127,201603,3,
3808,21127,201604,4,
3809,21127,201605,5,
3810,21127,201606,3,
3811,21127,201607,22,1
3812,21127,201608,17,1
3813,21127,201609,8,
3814,21127,201610,6,
3815,21127,201611,10,
3816,21127,201612,7,
3817,21127,201701,9,
3818,21127,201702,6,
3819,21127,201703,4,
3820,21127,201704,67,
3821,21127,201705,20,
3822,21127,201706,35,
3823,21127,201707,5,3
3824,21127,201708,29,2
3825,21127,201709,16,
3826,21127,201710,7,1
3827,21127,201711,11,1
3828,21127,201712,6,2
3829,21127,201801,14,
3830,21127,201802,21,
3831,21127,201803,22,
3832,21127,201804,4,
3833,21138,201508,1,
3834,21138,201509,1,
3835,21138,201510,1,
3836,21138,201511,3,
3837,21138,201601,1,1
3838,21138,201602,3,1
3839,21138,201603,7,2
3840,21138,201604,4,1
3841,21138,201605,13,2
3842,21138,201606,23,
3843,21138,201607,56,
3844,21138,201608,29,
3845,21138,201609,12,2
3846,21138,201610,9,
3847,21138,201611,12,
3848,21138,201612,11,
3849,21138,201701,14,1
3850,21138,201702,14,
3851,21138,201703,25,1
3852,21138,201704,32,
3853,21138,201705,38,
3854,21138,201706,38,5
3855,21138,201707,44,4
3856,21138,201708,51,1
3857,21138,201709,36,3
3858,21138,201710,48,
3859,21138,201711,32,
3860,21138,201712,41,2
3861,21138,201801,41,
3862,21138,201802,44,
3863,21138,201803,30,2
3864,21138,201804,7,1
3865,21143,201601,8,
3866,21143,201603,68,4
3867,21143,201604,37,2
3868,21143,201605,27,4
3869,21143,201606,69,4
3870,21143,201607,100,8
3871,21143,201608,59,5
3872,21143,201609,126,8
3873,21143,201610,74,9
3874,21143,201611,71,6
3875,21143,201612,63,4
3876,21143,201701,44,2
3877,21143,201702,58,3
3878,21143,201703,63,2
3879,21143,201704,90,4
3880,21143,201705,87,2
3881,21143,201706,94,9
3882,21143,201707,138,6
3883,21143,201708,111,8
3884,21143,201709,86,5
3885,21143,201710,86,8
3886,21143,201711,106,3
3887,21143,201712,91,7
3888,21143,201801,124,3
3889,21143,201802,149,5
3890,21143,201803,184,11
3891,21143,201804,59,2
3892,21157,201508,21,
3893,21157,201509,14,
3894,21157,201510,8,
3895,21157,201511,2,1
3896,21157,201512,14,
3897,21157,201601,6,
3898,21157,201602,10,1
3899,21157,201603,1,
3900,21161,201507,11,
3901,21161,201508,9,
3902,21161,201509,11,
3903,21161,201510,12,1
3904,21161,201511,5,
3905,21161,201512,11,
3906,21161,201601,6,
3907,21161,201602,13,
3908,21161,201603,10,
3909,21161,201604,1,
3910,21161,201605,5,1
3911,21161,201606,2,
3912,21161,201607,12,
3913,21161,201608,54,
3914,21161,201609,7,
3915,21161,201610,12,1
3916,21161,201611,27,
3917,21161,201612,9,
3918,21161,201701,25,
3919,21161,201702,13,
3920,21161,201703,21,1
3921,21161,201704,38,
3922,21161,201705,63,2
3923,21161,201706,33,2
3924,21161,201707,31,1
3925,21161,201708,4,
3926,21161,201709,12,
3927,21161,201710,109,
3928,21161,201711,52,2
3929,21161,201712,53,1
3930,21161,201801,86,
3931,21161,201802,60,1
3932,21161,201803,55,2
3933,21161,201804,10,
3934,21165,201601,6,
3935,21165,201602,13,
3936,21165,201603,1,
3937,21165,201605,3,
3938,21165,201607,11,
3939,21165,201608,7,3
3940,21165,201609,4,
3941,21165,201611,5,
3942,21165,201612,2,
3943,21165,201703,1,
3944,21165,201704,4,
3945,21165,201705,16,
3946,21165,201706,9,
3947,21165,201707,10,
3948,21165,201708,3,
3949,21165,201710,2,
3950,21165,201711,16,
3951,21165,201712,17,
3952,21165,201801,38,
3953,21165,201802,31,
3954,21165,201803,43,3
3955,21165,201804,21,
3956,21169,201611,37,
3957,21169,201612,45,
3958,21169,201803,51,
3959,21170,201507,1,
3960,21170,201509,86,
3961,21170,201510,53,2
3962,21170,201511,27,
3963,21170,201512,34,
3964,21170,201601,27,
3965,21170,201602,38,
3966,21170,201603,18,2
3967,21170,201604,46,
3968,21170,201605,44,
3969,21170,201606,64,1
3970,21170,201607,80,
3971,21170,201608,11,
3972,21170,201609,7,1
3973,21170,201610,24,
3974,21170,201611,24,
3975,21170,201612,44,
3976,21170,201701,39,
3977,21170,201702,53,
3978,21170,201703,64,
3979,21170,201706,46,1
3980,21170,201707,13,
3981,21170,201708,1,
3982,21175,201508,1,
3983,21175,201511,1,
3984,21175,201606,3,
3985,21175,201607,6,
3986,21175,201608,6,
3987,21175,201609,1,1
3988,21175,201610,1,
3989,21175,201611,2,
3990,21175,201701,1,
3991,21175,201702,4,
3992,21175,201703,4,
3993,21175,201704,2,
3994,21175,201705,6,
3995,21175,201706,1,
3996,21175,201707,2,
3997,21175,201708,1,
3998,21175,201709,9,
3999,21175,201710,7,
4000,21175,201711,9,
4001,21175,201712,5,
4002,21175,201801,152,
4003,21175,201802,69,
4004,21175,201803,101,
4005,21175,201804,8,
4006,21185,201508,8,
4007,21185,201509,1,
4008,21185,201606,8,
4009,21185,201607,22,
4010,21185,201608,1,
4011,21188,201508,3,
4012,21188,201509,3,1
4013,21188,201511,2,
4014,21188,201512,2,
4015,21188,201601,5,
4016,21188,201602,2,
4017,21188,201603,1,
4018,21188,201604,3,
4019,21188,201605,2,
4020,21188,201606,3,
4021,21188,201607,19,
4022,21188,201608,5,
4023,21188,201609,5,
4024,21188,201610,4,
4025,21188,201611,5,
4026,21188,201612,5,
4027,21188,201701,10,
4028,21188,201702,4,
4029,21188,201703,9,
4030,21188,201704,7,
4031,21188,201705,11,
4032,21188,201706,13,
4033,21188,201707,12,
4034,21188,201708,9,
4035,21188,201709,8,
4036,21188,201710,16,1
4037,21188,201711,8,
4038,21188,201712,11,
4039,21188,201801,17,
4040,21188,201802,11,
4041,21188,201803,13,
4042,21188,201804,8,
4043,21189,201512,1,
4044,21189,201602,1,
4045,21189,201605,1,
4046,21189,201606,16,
4047,21189,201607,5,
4048,21193,201508,44,
4049,21193,201509,69,
4050,21193,201510,40,
4051,21193,201511,78,1
4052,21193,201512,60,
4053,21193,201601,155,1
4054,21193,201602,153,2
4055,21193,201603,175,3
4056,21193,201604,288,4
4057,21193,201605,353,6
4058,21193,201606,617,2
4059,21193,201607,851,4
4060,21193,201608,525,2
4061,21193,201609,374,1
4062,21193,201610,290,2
4063,21193,201611,133,2
4064,21193,201612,23,
4065,21193,201701,126,
4066,21193,201702,58,
4067,21193,201703,10,2
4068,21193,201704,394,1
4069,21193,201705,665,8
4070,21193,201706,666,7
4071,21193,201707,316,3
4072,21195,201510,3,
4073,21195,201511,1,
4074,21195,201512,1,
4075,21195,201601,1,
4076,21195,201602,1,
4077,21195,201603,5,
4078,21195,201604,2,
4079,21195,201605,3,
4080,21195,201606,8,
4081,21195,201607,4,
4082,21195,201608,8,
4083,21195,201609,1,
4084,21195,201610,5,
4085,21195,201611,1,
4086,21195,201612,1,
4087,21195,201701,2,
4088,21195,201702,11,
4089,21195,201703,3,1
4090,21195,201711,1,
4091,21195,201803,2,
4092,21196,201508,11,
4093,21196,201509,14,
4094,21196,201510,5,
4095,21196,201511,6,
4096,21196,201512,3,
4097,21196,201601,3,
4098,21196,201602,7,
4099,21196,201603,17,
4100,21196,201604,7,1
4101,21196,201605,10,
4102,21196,201606,47,
4103,21196,201607,76,1
4104,21196,201608,41,1
4105,21196,201609,34,2
4106,21196,201610,27,
4107,21196,201611,46,
4108,21196,201612,22,1
4109,21196,201701,28,
4110,21196,201702,29,
4111,21196,201703,30,
4112,21196,201704,55,
4113,21196,201705,46,
4114,21196,201706,60,2
4115,21196,201707,45,2
4116,21196,201708,47,2
4117,21196,201709,55,1
4118,21196,201710,26,1
4119,21196,201711,19,2
4120,21196,201712,5,2
4121,21196,201801,29,
4122,21196,201802,39,
4123,21196,201803,14,
4124,21206,201508,16,
4125,21206,201509,30,
4126,21206,201510,17,2
4127,21206,201511,6,
4128,21206,201512,2,
4129,21206,201601,11,
4130,21206,201602,16,
4131,21206,201603,11,
4132,21206,201604,16,
4133,21206,201605,34,
4134,21206,201606,106,
4135,21206,201607,121,
4136,21206,201608,105,
4137,21206,201609,36,2
4138,21206,201610,35,
4139,21206,201611,45,
4140,21206,201612,17,1
4141,21206,201701,2,
4142,21206,201702,1,1
4143,21206,201703,6,1
4144,21206,201704,14,
4145,21206,201705,8,
4146,21206,201706,1,1
4147,21206,201707,2,
4148,21206,201708,1,
4149,21206,201710,1,
4150,21206,201712,84,
4151,21206,201801,28,2
4152,21206,201802,5,1
4153,21211,201603,3,
4154,21211,201604,2,
4155,21211,201605,6,
4156,21211,201606,37,
4157,21211,201607,116,
4158,21211,201608,73,1
4159,21211,201609,31,1
4160,21211,201610,21,
4161,21211,201611,59,
4162,21211,201612,10,
4163,21211,201701,21,
4164,21211,201702,16,
4165,21211,201703,1,
4166,21211,201704,8,
4167,21211,201705,19,
4168,21211,201706,14,
4169,21213,201509,14,
4170,21213,201510,9,1
4171,21213,201511,19,
4172,21213,201512,19,
4173,21213,201601,10,
4174,21213,201602,7,
4175,21213,201603,9,
4176,21213,201604,26,
4177,21213,201605,29,
4178,21213,201606,1,
4179,21213,201608,6,
4180,21213,201609,53,1
4181,21213,201610,77,
4182,21213,201611,26,
4183,21213,201612,8,1
4184,21213,201701,2,
4185,21213,201702,5,
4186,21213,201703,8,
4187,21213,201704,32,
4188,21213,201705,20,1
4189,21218,201509,12,
4190,21218,201510,11,
4191,21218,201511,6,
4192,21218,201601,1,
4193,21218,201603,4,
4194,21218,201604,5,1
4195,21218,201605,11,
4196,21218,201606,31,
4197,21218,201607,28,
4198,21218,201608,1,
4199,21218,201609,5,
4200,21218,201610,10,
4201,21218,201612,10,
4202,21218,201701,9,
4203,21218,201703,25,
4204,21218,201704,53,
4205,21218,201705,38,
4206,21218,201706,37,1
4207,21218,201707,33,
4208,21218,201708,58,
4209,21218,201709,26,
4210,21218,201710,41,1
4211,21218,201711,23,
4212,21218,201712,35,1
4213,21218,201801,30,
4214,21218,201802,4,
4215,21218,201803,5,
4216,21218,201804,1,
4217,21222,201509,3,
4218,21222,201510,20,
4219,21222,201511,40,
4220,21222,201512,17,
4221,21222,201601,14,
4222,21222,201602,1,
4223,21232,201511,4,
4224,21232,201512,1,
4225,21232,201601,3,
4226,21232,201602,2,
4227,21232,201607,1,
4228,21232,201608,5,
4229,21232,201703,3,
4230,21232,201704,8,
4231,21232,201705,7,
4232,21232,201707,2,
4233,21232,201708,2,
4234,21232,201711,5,
4235,21232,201801,10,
4236,21232,201802,5,
4237,21232,201803,7,
4238,21232,201804,1,
4239,21238,201510,6,
4240,21238,201512,2,
4241,21238,201607,11,
4242,21238,201608,1,
4243,21242,201509,4,
4244,21242,201510,19,
4245,21242,201511,5,
4246,21242,201512,1,
4247,21242,201601,13,
4248,21242,201602,10,
4249,21242,201603,3,
4250,21242,201604,16,
4251,21242,201605,12,
4252,21242,201606,17,
4253,21242,201607,74,1
4254,21242,201608,103,3
4255,21242,201609,67,2
4256,21242,201610,42,
4257,21242,201611,21,
4258,21242,201612,1,2
4259,21242,201703,1,
4260,21242,201704,4,
4261,21242,201705,2,
4262,21242,201708,2,
4263,21242,201709,44,
4264,21242,201710,71,
4265,21242,201711,58,2
4266,21242,201712,43,
4267,21242,201801,76,1
4268,21242,201802,33,1
4269,21242,201803,69,
4270,21242,201804,31,
4271,21250,201510,12,
4272,21250,201511,2,
4273,21250,201601,7,
4274,21250,201602,14,
4275,21260,201510,2,
4276,21260,201512,1,1
4277,21260,201606,6,
4278,21260,201703,1,
4279,21260,201704,6,
4280,21260,201705,4,
4281,21260,201706,17,
4282,21260,201707,32,
4283,21260,201708,13,
4284,21267,201607,1,
4285,21267,201611,1,
4286,21269,201511,9,
4287,21269,201512,7,1
4288,21269,201601,5,
4289,21269,201602,1,
4290,21269,201605,47,
4291,21269,201606,84,
4292,21269,201607,83,
4293,21269,201608,24,
4294,21269,201611,7,
4295,21269,201706,5,
4296,21269,201707,3,
4297,21269,201801,1,
4298,21283,201511,2,
4299,21283,201512,4,
4300,21283,201601,4,
4301,21283,201602,3,
4302,21283,201603,7,
4303,21283,201604,10,1
4304,21283,201605,4,
4305,21283,201606,18,
4306,21283,201607,28,
4307,21283,201608,16,1
4308,21283,201609,7,2
4309,21283,201610,14,1
4310,21283,201611,13,1
4311,21283,201612,2,
4312,21283,201701,11,
4313,21283,201702,14,
4314,21283,201703,22,1
4315,21283,201704,17,
4316,21283,201705,24,
4317,21283,201706,14,2
4318,21283,201707,20,
4319,21283,201708,20,1
4320,21283,201709,19,1
4321,21283,201710,19,
4322,21283,201711,24,1
4323,21283,201712,16,5
4324,21283,201801,22,
4325,21283,201802,25,
4326,21283,201803,25,1
4327,21283,201804,8,
4328,21286,201708,10,
4329,21286,201709,15,1
4330,21286,201710,10,
4331,21286,201711,5,
4332,21286,201712,6,
4333,21286,201801,13,1
4334,21286,201802,11,
4335,21286,201803,11,1
4336,21286,201804,9,
4337,21288,201512,7,
4338,21288,201601,10,
4339,21288,201602,9,
4340,21288,201603,1,
4341,21288,201604,1,
4342,21288,201605,2,
4343,21288,201606,4,
4344,21288,201607,41,
4345,21288,201608,26,
4346,21288,201704,4,
4347,21288,201705,7,
4348,21288,201706,12,1
4349,21288,201707,11,3
4350,21288,201708,12,2
4351,21288,201709,3,
4352,21288,201710,12,
4353,21288,201711,17,
4354,21288,201712,21,1
4355,21288,201801,17,
4356,21288,201802,20,2
4357,21288,201803,25,4
4358,21288,201804,9,
4359,21294,201803,46,
4360,21294,201804,10,
4361,21309,201512,15,
4362,21309,201601,95,
4363,21309,201602,58,
4364,21309,201603,68,3
4365,21309,201604,87,3
4366,21309,201605,46,2
4367,21309,201606,74,
4368,21309,201607,159,1
4369,21309,201608,73,5
4370,21309,201609,43,2
4371,21309,201610,45,1
4372,21309,201611,76,3
4373,21309,201612,61,2
4374,21309,201701,118,3
4375,21309,201702,117,
4376,21309,201703,109,3
4377,21309,201704,140,4
4378,21309,201705,154,4
4379,21309,201706,180,5
4380,21309,201707,173,4
4381,21309,201708,144,4
4382,21309,201709,222,4
4383,21309,201710,302,4
4384,21309,201711,186,6
4385,21309,201712,222,7
4386,21309,201801,315,11
4387,21309,201802,336,9
4388,21309,201803,449,22
4389,21309,201804,169,7
4390,21310,201602,1,
4391,21310,201603,6,1
4392,21310,201604,4,
4393,21310,201605,7,
4394,21310,201606,2,
4395,21310,201607,8,
4396,21310,201608,1,
4397,21310,201610,1,
4398,21310,201701,5,
4399,21310,201702,1,
4400,21312,201607,3,
4401,21312,201608,17,
4402,21312,201609,13,
4403,21312,201610,16,
4404,21312,201611,8,
4405,21312,201612,8,
4406,21312,201701,16,
4407,21312,201702,9,
4408,21312,201703,16,1
4409,21312,201704,8,
4410,21312,201705,16,
4411,21312,201706,2,
4412,21312,201707,26,
4413,21312,201708,6,
4414,21312,201709,6,
4415,21312,201710,12,
4416,21313,201512,4,
4417,21313,201601,9,
4418,21313,201602,9,
4419,21313,201603,4,
4420,21314,201605,3,
4421,21314,201606,3,
4422,21314,201607,13,
4423,21314,201609,1,1
4424,21314,201705,4,
4425,21314,201706,8,
4426,21314,201708,5,
4427,21314,201801,1,
4428,21314,201802,22,
4429,21314,201803,8,1
4430,21316,201512,29,
4431,21316,201601,14,
4432,21316,201602,20,1
4433,21316,201603,25,2
4434,21316,201604,29,1
4435,21316,201605,33,
4436,21316,201606,52,1
4437,21316,201607,61,
4438,21316,201608,36,
4439,21316,201609,33,
4440,21316,201610,29,
4441,21316,201611,34,1
4442,21316,201612,24,1
4443,21316,201701,28,2
4444,21316,201702,19,1
4445,21316,201703,27,1
4446,21316,201704,50,
4447,21316,201705,88,
4448,21316,201706,135,1
4449,21316,201707,96,1
4450,21316,201708,119,
4451,21316,201709,113,3
4452,21316,201710,144,3
4453,21316,201711,88,1
4454,21316,201712,64,
4455,21316,201801,103,
4456,21316,201802,75,2
4457,21316,201803,80,4
4458,21316,201804,19,
4459,21318,201602,3,
4460,21320,201601,8,
4461,21320,201602,10,
4462,21320,201603,3,2
4463,21320,201604,8,
4464,21320,201605,8,
4465,21320,201606,8,
4466,21320,201607,39,
4467,21320,201608,10,
4468,21320,201609,5,
4469,21320,201610,1,
4470,21320,201611,11,
4471,21320,201612,3,1
4472,21320,201701,14,
4473,21320,201702,8,
4474,21331,201512,3,
4475,21331,201601,19,
4476,21331,201602,9,
4477,21331,201603,18,
4478,21331,201604,7,
4479,21331,201605,4,
4480,21335,201512,3,
4481,21335,201601,23,
4482,21335,201602,33,
4483,21335,201603,45,1
4484,21335,201604,32,
4485,21335,201605,22,1
4486,21335,201606,28,
4487,21335,201607,45,
4488,21335,201608,13,1
4489,21335,201609,2,
4490,21335,201610,4,
4491,21335,201611,25,
4492,21335,201612,18,
4493,21335,201701,11,
4494,21335,201702,10,
4495,21335,201703,9,
4496,21335,201704,12,
4497,21335,201705,17,
4498,21335,201706,11,
4499,21335,201707,13,
4500,21335,201708,7,
4501,21335,201709,6,1
4502,21335,201710,3,
4503,21335,201711,1,
4504,21335,201801,5,
4505,21335,201802,4,
4506,21335,201803,1,
4507,21335,201804,1,
4508,21342,201611,2,
4509,21342,201612,2,
4510,21342,201701,1,
4511,21342,201702,3,
4512,21347,201605,5,
4513,21347,201606,1,
4514,21347,201608,3,
4515,21347,201609,1,
4516,21347,201610,2,
4517,21347,201709,1,
4518,21348,201605,54,
4519,21348,201606,97,1
4520,21348,201607,138,1
4521,21348,201608,101,2
4522,21348,201609,87,4
4523,21348,201610,113,4
4524,21348,201611,106,3
4525,21348,201612,157,3
4526,21348,201701,107,4
4527,21348,201702,131,
4528,21348,201703,119,10
4529,21348,201704,114,3
4530,21348,201705,74,4
4531,21350,201612,1,
4532,21350,201706,1,
4533,21350,201707,1,
4534,21350,201710,1,
4535,21350,201712,2,
4536,21350,201801,1,
4537,21356,201601,8,
4538,21356,201602,11,
4539,21356,201603,5,
4540,21356,201604,8,1
4541,21356,201605,16,
4542,21356,201606,80,1
4543,21356,201607,127,1
4544,21356,201608,89,1
4545,21356,201609,83,
4546,21356,201610,24,1
4547,21356,201611,26,
4548,21356,201612,22,1
4549,21356,201701,16,
4550,21356,201702,16,
4551,21356,201703,13,
4552,21356,201704,4,
4553,21356,201705,1,2
4554,21356,201706,23,
4555,21356,201707,2,
4556,21356,201708,74,
4557,21356,201709,38,
4558,21356,201710,62,
4559,21356,201711,16,
4560,21356,201712,2,
4561,21357,201601,2,
4562,21357,201602,2,
4563,21357,201603,9,
4564,21357,201604,2,
4565,21357,201605,3,
4566,21357,201607,1,
4567,21357,201608,37,
4568,21357,201609,9,
4569,21357,201610,10,1
4570,21357,201611,12,
4571,21357,201612,3,
4572,21357,201701,5,
4573,21357,201702,11,
4574,21357,201703,2,
4575,21357,201704,9,
4576,21357,201705,1,
4577,21357,201706,7,
4578,21357,201708,6,
4579,21357,201709,3,
4580,21357,201801,2,
4581,21357,201802,7,
4582,21357,201803,4,
4583,21357,201804,1,
4584,21358,201602,34,
4585,21358,201603,12,
4586,21358,201604,4,
4587,21358,201606,9,
4588,21358,201607,5,
4589,21358,201608,15,
4590,21358,201609,14,
4591,21358,201610,11,
4592,21358,201611,7,
4593,21358,201612,1,
4594,21358,201701,12,
4595,21358,201703,2,
4596,21358,201704,4,
4597,21358,201705,81,1
4598,21358,201706,157,2
4599,21358,201707,170,2
4600,21358,201708,170,1
4601,21358,201709,71,6
4602,21358,201710,11,4
4603,21358,201711,143,
4604,21358,201712,145,2
4605,21358,201801,276,2
4606,21358,201802,124,
4607,21358,201803,97,3
4608,21358,201804,12,
4609,21360,201601,4,
4610,21360,201602,7,
4611,21360,201603,4,
4612,21360,201604,9,
4613,21360,201605,14,
4614,21360,201606,6,
4615,21360,201607,4,
4616,21360,201608,1,
4617,21360,201609,15,1
4618,21360,201610,7,
4619,21360,201611,8,
4620,21360,201612,2,
4621,21360,201701,9,
4622,21360,201702,32,
4623,21360,201703,35,
4624,21360,201704,17,
4625,21360,201705,43,
4626,21360,201706,93,1
4627,21360,201707,34,
4628,21360,201708,30,
4629,21360,201709,9,
4630,21360,201710,15,
4631,21360,201711,16,
4632,21360,201712,5,
4633,21360,201801,2,
4634,21360,201802,8,
4635,21360,201803,10,
4636,21360,201804,1,
4637,21363,201706,90,
4638,21363,201707,256,
4639,21363,201708,291,
4640,21363,201709,229,1
4641,21363,201710,297,4
4642,21363,201711,158,4
