,index,text_d_self_mean,text_d_self_std,text_d_self_min,text_d_self_p25,text_d_self_p50,text_d_self_p75,text_d_self_max
425,498,0.1458616594822086,0.05771545250931921,0.04968082904815674,0.10026615858078003,0.13713401556015015,0.18987590074539185,0.2995823621749878
426,500,0.08242630958557129,,0.08242630958557129,0.08242630958557129,0.08242630958557129,0.08242630958557129,0.08242630958557129
427,501,0.08588906129201253,0.0032598363110610145,0.08242630958557129,0.08438432216644287,0.08634233474731445,0.08762043714523315,0.08889853954315187
428,503,0.08946843942006429,0.011677231880667644,0.07585465908050537,0.08340531587600708,0.08762043714523315,0.09217722713947296,0.11001867055892944
429,504,0.1049010157585144,0.023357450365652108,0.07375383377075195,0.08889853954315187,0.10149133205413816,0.12554138898849487,0.16327577829360962
430,505,0.10673320719173976,0.022938811223797012,0.07375383377075195,0.08890184760093688,0.10321524739265439,0.12470503151416777,0.16327577829360962
431,506,0.1422444462776184,0.07566397736145004,0.06610310077667236,0.09324502944946289,0.11438971757888795,0.14673009514808655,0.3397361636161804
432,507,0.13656560038075302,0.07445135396236717,0.06610310077667236,0.08873559534549713,0.10824906826019287,0.14234404265880585,0.3397361636161804
433,509,0.13002067542338108,0.07160694744361262,0.055331945419311516,0.08549076318740845,0.10144996643066406,0.14028900861740112,0.3397361636161804
434,511,0.12094610929489136,0.005836508908796805,0.11422139406204225,0.11907225847244265,0.12392312288284305,0.12430846691131593,0.12469381093978882
435,512,0.0950449141589078,0.03244095466845904,0.041768133640289314,0.06475597620010376,0.09332460165023804,0.1213027834892273,0.1492478847503662
436,513,0.2999200224876404,0.1276268343772412,0.15798616409301758,0.24726322293281555,0.3365402817726135,0.3708869516849518,0.4052336215972901
437,514,0.2722753981749217,0.11555621433484872,0.15798616409301758,0.17077285051345825,0.259280800819397,0.37277080118656153,0.4052336215972901
438,515,0.10912811756134033,0.047307267603293617,0.05450624227523804,0.09519174695014955,0.13587725162506106,0.13643905520439148,0.13700085878372192
439,516,0.12076834837595622,0.02109315165473706,0.09960848093032837,0.11025545001029968,0.120902419090271,0.13134828209877014,0.1417941451072693
440,521,0.08296424150466919,,0.08296424150466919,0.08296424150466919,0.08296424150466919,0.08296424150466919,0.08296424150466919
441,523,0.22847417990366622,0.126019906139217,0.08296424150466919,0.1915581524372101,0.30015206336975103,0.30122914910316473,0.3023062348365784
442,524,0.06506341695785522,,0.06506341695785522,0.06506341695785522,0.06506341695785522,0.06506341695785522,0.06506341695785522
443,525,0.11131423711776732,,0.11131423711776732,0.11131423711776732,0.11131423711776732,0.11131423711776732,0.11131423711776732
444,526,0.11665266752243042,,0.11665266752243042,0.11665266752243042,0.11665266752243042,0.11665266752243042,0.11665266752243042
445,527,0.1470080018043518,,0.1470080018043518,0.1470080018043518,0.1470080018043518,0.1470080018043518,0.1470080018043518
446,528,0.09130533536275227,0.021528937926825198,0.06534361839294434,0.07338657975196838,0.09644636511802673,0.1030939370393753,0.11858588457107545
447,529,0.12083818515141803,0.029849632035449766,0.096912682056427,0.10411345958709717,0.11131423711776732,0.13280093669891355,0.1542876362800598
448,530,0.10966295855385917,0.02729186652338486,0.05642837285995484,0.09221002459526062,0.10968264937400818,0.12293149530887604,0.17628049850463867
449,531,0.04902984698613485,0.0130391750638172,0.030704140663146976,0.04238037765026094,0.04719263315200806,0.05923563241958618,0.06506341695785522
450,532,0.10384557644526164,0.014324413788830193,0.08837711811065674,0.09744203090667725,0.10650694370269777,0.11157980561256409,0.11665266752243042
451,533,0.14165719747543334,0.052787456248961806,0.0533176064491272,0.10253477096557617,0.1390904188156128,0.17712315917015076,0.2419102191925049
452,534,0.10814775553616611,0.02585521174783959,0.05642837285995484,0.09062287211418152,0.10813331604003906,0.12447881698608398,0.17628049850463867
453,535,0.17476699749628702,0.025773016249800086,0.1470080018043518,0.1631816327571869,0.17935526371002194,0.18864649534225464,0.1979377269744873
454,536,0.1187330030259632,0.04063981581215766,0.07603943347930907,0.08875292539596558,0.10014808177947998,0.1500844955444336,0.20860791206359866
455,538,0.19651304682095846,0.10269094242245722,0.08296424150466919,0.1108810156583786,0.19347721338272095,0.2909976243972779,0.3023062348365784
456,539,0.05988494753837585,0.017824558403977522,0.030704140663146976,0.046283870935440063,0.06385377049446106,0.06952735781669618,0.08751797676086426
457,540,0.16915854215621948,0.10035513294150628,0.06509673595428468,0.10102638602256775,0.1098165512084961,0.28888553380966187,0.3189413547515869
458,541,0.14165783166885376,0.04343814867928347,0.034931719303131104,0.10873928666114809,0.13957750797271729,0.17070314288139343,0.26561492681503296
459,542,0.16909817854563394,0.04928831066477514,0.09091883897781372,0.15092594921588898,0.17101752758026123,0.19329211115837097,0.2366894483566284
460,543,0.1606401562690735,0.10638581719662853,0.03841257095336914,0.07246075570583342,0.1150607168674469,0.2614060342311859,0.3023062348365784
461,544,0.058140703042348224,0.015773287112576532,0.030704140663146976,0.04719263315200806,0.0626441240310669,0.0672433078289032,0.08751797676086426
462,545,0.21532601118087769,0.1126123261025751,0.06509673595428468,0.10126680135726927,0.2851853370666504,0.32014501094818115,0.3521873354911804
463,546,0.14604611396789552,0.04501588625788098,0.034931719303131104,0.11116325855255127,0.14402878284454346,0.17777311801910398,0.26561492681503296
464,548,0.10825618108113606,0.008749312633733906,0.0985608696937561,0.1046023964881897,0.11064392328262328,0.11310383677482604,0.1155637502670288
465,551,0.16062575578689575,0.055014338441039805,0.09091883897781372,0.12368950247764587,0.15484389662742615,0.19329211115837097,0.2477417588233948
466,552,0.20751875638961792,,0.20751875638961792,0.20751875638961792,0.20751875638961792,0.20751875638961792,0.20751875638961792
467,553,0.06380116939544678,0.018658942597358175,0.030704140663146976,0.04956597089767456,0.0648617148399353,0.07345396280288696,0.11247742176055907
468,555,0.0886424978574117,0.012643853451118878,0.0756942629814148,0.08248463273048401,0.08927500247955322,0.09511661529541016,0.10095822811126708
469,556,0.14230384327407575,0.04647933743265682,0.034931719303131104,0.10714060068130493,0.14061325788497925,0.1760220229625702,0.26561492681503296
470,557,0.1144174337387085,,0.1144174337387085,0.1144174337387085,0.1144174337387085,0.1144174337387085,0.1144174337387085
471,558,0.13081684708595276,0.019025276958329576,0.09269845485687256,0.12198202311992644,0.1300675868988037,0.14241044223308563,0.15977001190185547
472,559,0.10678512128916653,0.025512848039581808,0.05642837285995484,0.09013707935810089,0.10809120535850525,0.12440696358680725,0.17628049850463867
473,560,0.06161273803029742,0.018501819277810052,0.02748638391494751,0.04942701756954193,0.06321859359741211,0.07089102268218996,0.11247742176055907
474,561,0.08312418063481648,0.011127169368918116,0.07666271924972534,0.07669994235038757,0.0767371654510498,0.08635491132736206,0.09597265720367433
475,563,0.14461993477331897,0.04678059797725722,0.034931719303131104,0.10899235308170319,0.1438063681125641,0.17762498557567594,0.27179354429244995
476,564,0.16635570923487347,0.06509114436730232,0.0985608696937561,0.11187388002872466,0.16051563620567322,0.21866345405578616,0.2448360919952393
477,565,0.17096652587254843,0.03719180337145047,0.13316655158996582,0.15269041061401367,0.17221426963806152,0.18986651301383972,0.20751875638961792
478,567,0.08171855409940083,0.009315282711794999,0.07034629583358765,0.07668133080005646,0.07923522591590881,0.08707772195339203,0.09597265720367433
479,568,0.11070093512535095,0.028800390631957235,0.06312412023544313,0.08877913653850555,0.11050504446029663,0.135595440864563,0.14939886331558228
480,569,0.101434588432312,,0.101434588432312,0.101434588432312,0.101434588432312,0.101434588432312,0.101434588432312
481,570,0.060561060905456536,,0.060561060905456536,0.060561060905456536,0.060561060905456536,0.060561060905456536,0.060561060905456536
482,571,0.14425151745478312,0.10099912337629895,0.03841257095336914,0.06833168864250183,0.09001660346984862,0.2592777609825134,0.3023062348365784
483,572,0.06281958685980903,0.017776388360911256,0.02748638391494751,0.052939385175704956,0.06321859359741211,0.07429948449134827,0.11247742176055907
484,573,0.09032022101538521,0.039483536642900545,0.038126885890960686,0.0658806711435318,0.07910215854644775,0.1129172444343567,0.18237555027008054
485,574,0.14063010989658295,0.04786253495845157,0.034931719303131104,0.10327042639255524,0.1396259367465973,0.17480367422103882,0.27179354429244995
486,575,0.09782232840855916,0.0199446824721656,0.06994128227233888,0.08236867189407349,0.10504373908042908,0.11367011070251465,0.11554932594299315
487,576,0.061138090822431775,0.017697762424547018,0.02748638391494751,0.04956597089767456,0.05903184413909913,0.07003670930862428,0.11247742176055907
488,577,0.11079515290982796,0.03844606652745814,0.038126885890960686,0.08181558549404144,0.11066639423370361,0.14012430608272552,0.18237555027008054
489,578,0.10703628119968232,0.027861436130649134,0.05505925416946411,0.09214377403259276,0.11060124635696413,0.13479256629943848,0.14939886331558228
490,579,0.14044987274841828,0.04726061930216301,0.034931719303131104,0.10362783074378967,0.1391739547252655,0.1739974319934845,0.27179354429244995
491,580,0.15484421849250793,0.057668061611785205,0.0985608696937561,0.11156813800334929,0.12287306785583496,0.20605666935443878,0.2448360919952393
492,581,0.20292377471923825,0.02465286354981608,0.17600351572036746,0.19218626618385315,0.20836901664733887,0.21638390421867365,0.22439879179000846
493,582,0.12174749374389647,,0.12174749374389647,0.12174749374389647,0.12174749374389647,0.12174749374389647,0.12174749374389647
494,584,0.10830237511750106,0.03501206961873341,0.038126885890960686,0.08268818259239197,0.10144245624542236,0.1327960193157196,0.18237555027008054
495,586,0.09242841601371765,0.023140133979949438,0.05446290969848633,0.07169057428836824,0.09980961680412292,0.11367011070251465,0.11554932594299315
496,587,0.1500571846961975,0.057588042357438946,0.06822383403778076,0.11223337054252625,0.12347280979156496,0.20586028695106506,0.2448360919952393
497,588,0.19371760884920755,0.039907881543365296,0.12885189056396484,0.17803420126438144,0.1962476372718811,0.22039134800434107,0.2405561804771424
498,589,0.1915148496627808,,0.1915148496627808,0.1915148496627808,0.1915148496627808,0.1915148496627808,0.1915148496627808
499,592,0.1164795063790821,0.039947626408816786,0.038126885890960686,0.0888592004776001,0.11275207996368407,0.14853864908218384,0.2451856136322021
500,593,0.14250828206331473,0.05498898187647526,0.034931719303131104,0.10146063566207886,0.1363338828086853,0.17839640378952026,0.33991384506225586
501,594,0.09070942004521688,0.024318475240770052,0.05446290969848633,0.06852972507476808,0.09865933656692503,0.1129227876663208,0.1252591609954834
502,595,0.15552574963796706,0.050449764948154535,0.06822383403778076,0.11434078216552734,0.15332269668579102,0.20546752214431765,0.2448360919952393
503,596,0.17862508296966553,0.06173868580662019,0.04080384969711304,0.14997683465480804,0.1912892460823059,0.22039134800434107,0.2433878183364868
504,597,0.16224666436513266,0.030194939952621926,0.12988543510437012,0.14853724837303162,0.16718906164169312,0.17842727899551392,0.18966549634933472
505,598,0.11794723421335221,0.03849815363258583,0.038126885890960686,0.09116627275943753,0.11611047387123109,0.14765669405460358,0.2451856136322021
506,599,0.1426801143438569,0.054283039192553284,0.034931719303131104,0.10185867547988893,0.13617613911628723,0.1771644800901413,0.33991384506225586
507,600,0.1326008677482605,0.039681730264356695,0.08286213874816895,0.09939265251159668,0.11887556314468385,0.1559361219406128,0.20620739459991447
508,601,0.06096361875534058,0.018059058276276446,0.02748638391494751,0.0492880642414093,0.06054139137268065,0.06907731294631958,0.11247742176055907
509,602,0.173720121383667,,0.173720121383667,0.173720121383667,0.173720121383667,0.173720121383667,0.173720121383667
510,603,0.1405379265245765,0.054994175387083045,0.02895820140838623,0.09977170825004579,0.133962482213974,0.17602287232875824,0.33991384506225586
511,604,0.11199460956785413,0.03536797922779234,0.050373375415802,0.08954429626464844,0.10738587379455566,0.14472758769989014,0.17244583368301392
512,605,0.10451889038085938,0.03878350788837875,0.060561060905456536,0.08982327580451964,0.11908549070358275,0.1264978051185608,0.13391011953353882
513,606,0.1389734778660078,0.054772877051256816,0.02895820140838623,0.09841084480285643,0.13175177574157715,0.17389672994613647,0.33991384506225586
514,607,0.1533479392528534,0.060151994934195624,0.060561060905456536,0.12279164791107176,0.15751957893371582,0.1991752088069916,0.22021132707595825
515,608,0.14358097901369662,0.05837430406333054,0.02895820140838623,0.09993085265159606,0.1348910927772522,0.1819002777338028,0.33991384506225586
516,609,0.17410995960235595,0.049619286876524164,0.09091883897781372,0.13802295923233032,0.17935526371002194,0.21124857664108276,0.2477417588233948
517,610,0.1851773142814636,0.06241131643056066,0.060561060905456536,0.14571484923362732,0.2039046287536621,0.2288695424795151,0.261957049369812
518,611,0.14358012732337502,0.05729448073069252,0.02895820140838623,0.10131022334098816,0.13580036163330078,0.18053358793258667,0.33991384506225586
519,612,0.11584320303165552,0.03490776668896424,0.050373375415802,0.09321431815624237,0.11019441485404968,0.14556381106376648,0.1884140968322754
520,613,0.12874790600367955,0.08804959187248819,0.03841257095336914,0.068645641207695,0.08899393677711487,0.1559303253889084,0.3023062348365784
521,614,0.12528060611925626,0.04244734100294016,0.04739195108413696,0.0939740538597107,0.11941134929656982,0.14489495754241943,0.2719849944114685
522,615,0.1452004673074633,0.05726975315508614,0.02895820140838623,0.10214655101299286,0.1393631398677826,0.1826006770133972,0.33991384506225586
523,618,0.19891835848490397,0.0576407254548049,0.060561060905456536,0.18783420324325562,0.2051905989646912,0.2335548996925354,0.2859430313110352
524,619,0.10131804716019403,0.02797988381513742,0.0679658055305481,0.08173799514770508,0.0955459475517273,0.10907655954360962,0.16178381443023682
525,620,0.10463987929480416,0.028209749538255755,0.0679658055305481,0.08265617489814758,0.09819859266281128,0.1207021474838257,0.16178381443023682
526,621,0.10780610475275251,0.02629021324300574,0.0679658055305481,0.08742010593414307,0.10790938138961792,0.12719489634037018,0.16178381443023682
527,622,0.11117159128189087,0.025716117913177256,0.0679658055305481,0.0915447473526001,0.11334991455078125,0.13024330139160156,0.16178381443023682
528,623,0.11608840227127075,0.02761459269162909,0.0679658055305481,0.0927836000919342,0.1148214340209961,0.13795244693756104,0.1741725206375122
529,625,0.07166194915771484,,0.07166194915771484,0.07166194915771484,0.07166194915771484,0.07166194915771484,0.07166194915771484
530,627,0.1726266344388326,0.08880950808302353,0.07166194915771484,0.13961166143417358,0.20756137371063232,0.22310897707939148,0.23865658044815066
531,628,0.16716317335764566,0.03254001995023312,0.12980562448501587,0.15608000755310059,0.1823543906211853,0.18584194779396057,0.18932950496673584
532,629,0.15536409616470337,0.035973477231553204,0.100500226020813,0.1338341236114502,0.16413700580596924,0.1837950050830841,0.18932950496673584
533,630,0.05989380677541097,0.011674572537869741,0.04745882749557495,0.054530948400497437,0.06160306930541992,0.06611129641532898,0.07061952352523804
534,631,0.117534339427948,,0.117534339427948,0.117534339427948,0.117534339427948,0.117534339427948,0.117534339427948
535,632,0.08002716302871704,,0.08002716302871704,0.08002716302871704,0.08002716302871704,0.08002716302871704,0.08002716302871704
536,634,0.08981919288635254,,0.08981919288635254,0.08981919288635254,0.08981919288635254,0.08981919288635254,0.08981919288635254
537,635,0.0797159771124522,0.008000054301952867,0.07067185640335083,0.07358549535274506,0.07842394709587097,0.0863441675901413,0.08981919288635254
538,636,0.08806653618812561,0.016875389855783934,0.07067185640335083,0.07528722286224365,0.08428964018821716,0.09728650748729706,0.12334948778152464
539,637,0.09055277903874716,0.017951268792535,0.06890606880187987,0.07574725151062012,0.08981919288635254,0.09691712260246277,0.1278255581855774
540,638,0.09890002012252808,0.0428036516541401,0.0687761902809143,0.07440167665481567,0.08002716302871704,0.11396193504333496,0.14789670705795288
541,639,0.09252466190428961,0.017068715931825573,0.06890606880187987,0.0801805853843689,0.08981919288635254,0.1016082763671875,0.1278255581855774
542,641,0.16483606100082399,0.030979274064428998,0.100500226020813,0.14953079819679257,0.1763603687286377,0.18806593120098114,0.19609665870666504
543,642,0.06679999828338623,,0.06679999828338623,0.06679999828338623,0.06679999828338623,0.06679999828338623,0.06679999828338623
544,643,0.14988086356057062,0.04751672094239474,0.07437211275100708,0.11414968967437746,0.14915841817855835,0.1841992139816284,0.26494818925857544
545,644,0.1417292535305023,0.0455997060665091,0.0694580078125,0.11177313327789305,0.13828390836715698,0.1552921086549759,0.22245419025421145
546,645,0.08878300587336223,0.025081853133904704,0.0713874101638794,0.07440733909606934,0.07742726802825928,0.09748080372810364,0.117534339427948
547,647,0.09914927681287129,0.029714160815810742,0.0687761902809143,0.08044980466365814,0.08905103802680969,0.1141662299633026,0.14789670705795288
548,649,0.09710255265235901,0.026177916455305632,0.0687761902809143,0.07860183715820312,0.08905103802680969,0.11688478291034697,0.14789670705795288
549,650,0.09234744641515943,0.021442327553849793,0.049868524074554436,0.07826139032840729,0.08910894393920898,0.10231050848960876,0.15114468336105347
550,651,0.08974929650624593,0.027313022477171933,0.045283496379852295,0.06953158974647522,0.08171772956848145,0.11020272970199585,0.14789670705795288
551,652,0.08949444077231668,0.020443785247236636,0.049868524074554436,0.07651820778846741,0.08637577295303345,0.09803706407546997,0.15114468336105347
552,653,0.13713518778483072,0.056612239748999225,0.0713874101638794,0.08745403587818146,0.14349904656410217,0.17751511931419373,0.2067994475364685
553,654,0.1715064227581024,0.06256781887592967,0.0713874101638794,0.13051669299602509,0.18934252858161926,0.21155929565429688,0.2500523924827576
554,658,0.10376936197280884,,0.10376936197280884,0.10376936197280884,0.10376936197280884,0.10376936197280884,0.10376936197280884
555,659,0.11725304524103801,0.03235146592636202,0.0827299952507019,0.10244295001029968,0.12215590476989745,0.13451457023620605,0.14687323570251465
556,660,0.12569057089941843,0.02912173816682641,0.0827299952507019,0.10458022356033324,0.1152459979057312,0.13823193311691284,0.1939413547515869
557,662,0.12146070599555969,0.03907076247162164,0.07626360654830933,0.09936119616031647,0.11377882957458496,0.13557101786136627,0.1875525712966919
558,663,0.139823494212968,0.03645423332724689,0.0827299952507019,0.11335457861423492,0.1332821249961853,0.16684645414352417,0.2031545639038086
559,665,0.1072683334350586,,0.1072683334350586,0.1072683334350586,0.1072683334350586,0.1072683334350586,0.1072683334350586
560,666,0.14550870656967166,,0.14550870656967166,0.14550870656967166,0.14550870656967166,0.14550870656967166,0.14550870656967166
561,667,0.17286614576975504,0.044365531933174246,0.14550870656967166,0.14727193117141724,0.14903515577316284,0.18654486536979675,0.22405457496643064
562,668,0.13957759737968445,0.03442090781285327,0.09132742881774902,0.11980533599853516,0.139634907245636,0.15993189811706543,0.18697530031204224
563,669,0.16015244523684183,0.04795375826983447,0.08685851097106934,0.14639031887054446,0.15172848105430603,0.1893823891878128,0.22405457496643064
564,670,0.14202915959888035,0.03482272379822266,0.0827299952507019,0.11443234980106357,0.13951238989830017,0.16641674935817719,0.20730799436569214
565,671,0.24584024548530578,0.14036587438210374,0.09132742881774902,0.1382414996623993,0.1763719618320465,0.38509295880794525,0.43866777420043945
566,672,0.13480240106582642,,0.13480240106582642,0.13480240106582642,0.13480240106582642,0.13480240106582642,0.13480240106582642
567,673,0.07706419343040102,0.031833723750344954,0.03980326652526856,0.0497891902923584,0.07097417116165161,0.08868741989135742,0.141970694065094
568,674,0.18315219283103942,0.049587966757214795,0.08685851097106934,0.15038181841373444,0.1963663697242737,0.2116949260234833,0.2604685425758362
569,675,0.1203104853630066,,0.1203104853630066,0.1203104853630066,0.1203104853630066,0.1203104853630066,0.1203104853630066
570,676,0.22710192203521729,0.1433779790167077,0.09132742881774902,0.10816413164138794,0.16576862335205078,0.38468053936958313,0.46516644954681396
571,677,0.0818265016589846,0.03111188084977543,0.03980326652526856,0.059235066175460815,0.07632303237915039,0.09909950196743013,0.14853113889694214
572,679,0.09399234255154927,0.037377072182525506,0.03980326652526856,0.06765827536582947,0.08812171220779419,0.12654468417167664,0.18784362077713013
573,680,,,,,,,
574,681,0.219789221173241,0.1295698313237962,0.09132742881774902,0.1368480920791626,0.16576862335205078,0.3838557004928589,0.46516644954681396
575,682,0.18955894311269125,0.06337078966581405,0.13480240106582642,0.15485107898712158,0.17489975690841675,0.21693721413612366,0.25897467136383057
576,683,0.19069024324417114,0.04531711665917506,0.13480240106582642,0.17489975690841675,0.18307989835739136,0.20169448852539065,0.25897467136383057
577,684,0.0689014196395874,,0.0689014196395874,0.0689014196395874,0.0689014196395874,0.0689014196395874,0.0689014196395874
578,685,0.25443683862686156,0.058259889562880675,0.15696561336517334,0.20908652245998383,0.2788553833961487,0.2938252240419388,0.3134087920188904
579,686,0.23165583213170368,0.07201915588978869,0.11084878444671632,0.16516238451004028,0.26798075437545776,0.2853722870349884,0.3134087920188904
580,687,0.14474059286571683,0.051353645135450314,0.05843824148178101,0.1068166196346283,0.13287854194641113,0.16631993651390076,0.3223021030426025
581,688,0.16178291752224877,0.07338004652027492,0.05843824148178101,0.11012980341911316,0.14039987325668335,0.18390145897865295,0.3883404731750488
582,689,0.15824055218178293,0.072350718969701,0.05843824148178101,0.10645914077758789,0.13799184560775757,0.17636303603649137,0.3883404731750488
583,690,0.1569032104810079,0.07135632123607213,0.05843824148178101,0.1070808470249176,0.13505160808563232,0.17462944984436035,0.3883404731750488
584,691,0.15528311344293447,0.07032594447544636,0.05843824148178101,0.10726678371429443,0.13346242904663086,0.17328405380249026,0.3883404731750488
585,692,0.15852034091949463,0.07210494183493824,0.059699118137359626,0.10174599289894104,0.14398962259292605,0.2241322994232178,0.2928350567817688
586,693,0.20901610737755186,0.08136754924617327,0.09215986728668213,0.12327039241790773,0.25172585248947144,0.2797788381576538,0.3134087920188904
587,694,0.12234791571443732,0.039008179274835825,0.05062389373779297,0.09858924150466919,0.11880567669868469,0.14251610636711123,0.23974817991256714
588,696,0.12234258651733396,,0.12234258651733396,0.12234258651733396,0.12234258651733396,0.12234258651733396,0.12234258651733396
589,697,0.11518607536951699,0.01893218979143448,0.09371882677078247,0.10803070664405821,0.12234258651733396,0.12591969966888425,0.12949681282043454
590,698,0.10198211669921875,0.02196489127450735,0.07330131530761719,0.08678500354290009,0.1011391282081604,0.11889679729938504,0.12949681282043454
591,702,0.208848774433136,,0.208848774433136,0.208848774433136,0.208848774433136,0.208848774433136,0.208848774433136
592,703,0.0809362530708313,,0.0809362530708313,0.0809362530708313,0.0809362530708313,0.0809362530708313,0.0809362530708313
593,704,0.11784089803695678,0.01993502791673067,0.08518654108047485,0.10155375301837921,0.12080967426300049,0.13350354135036466,0.14393138885498047
594,706,0.12157777945200603,0.021851269020740943,0.10669106245040894,0.1090347170829773,0.11137837171554564,0.12902113795280457,0.14666390419006348
595,708,0.1527637243270874,,0.1527637243270874,0.1527637243270874,0.1527637243270874,0.1527637243270874,0.1527637243270874
596,709,0.15263045993116167,0.05969802252190522,0.08518654108047485,0.11865676939487457,0.13197249174118042,0.1528557538986206,0.28663164377212524
597,710,0.12139351311184111,0.052747229763747516,0.04915422201156616,0.08016818761825563,0.09371662139892578,0.16597598791122434,0.2152465581893921
598,711,0.15009839534759523,0.058588766165446254,0.08128374814987183,0.1160942316055298,0.13029253482818606,0.15242642164230347,0.28663164377212524
599,712,0.12315514257975987,0.05158370012088477,0.04915422201156616,0.08103449642658234,0.101498544216156,0.16809736192226407,0.2152465581893921
600,713,0.12418782711029053,0.026119702061391227,0.0940549373626709,0.10376603901386261,0.1151580810546875,0.14361193776130673,0.17018932104110718
601,714,0.1358987185690138,0.058229559031269744,0.04915422201156616,0.08746534585952759,0.12982869148254395,0.18388617038726807,0.2755879759788513
602,715,0.11785957415898642,0.02840855800800252,0.06609392166137695,0.09924975037574768,0.11280953884124754,0.14267027378082275,0.17018932104110718
603,716,0.14890437993136318,0.05865144636126654,0.08128374814987183,0.1148815155029297,0.13029253482818606,0.15328508615493774,0.3029906749725342
604,717,0.13301244974136353,0.05841363040683369,0.04915422201156616,0.08707049489021301,0.12908560037612915,0.17917382717132568,0.2755879759788513
605,718,0.12557390133539836,0.05363486192519989,0.04635310173034668,0.08272939920425415,0.11285722255706787,0.16597598791122434,0.2755879759788513
606,721,0.13077539205551147,0.030391051042196065,0.10585558414459227,0.11384651064872742,0.12183743715286255,0.14323529601097107,0.1646331548690796
607,722,0.14494145200366065,0.0540897383849355,0.06609392166137695,0.10728895664215088,0.14078694581985474,0.17018932104110718,0.27880412340164185
608,723,0.12087361017862956,0.03885673346344887,0.07637554407119751,0.10725975036621092,0.13814395666122434,0.14312264323234558,0.1481013298034668
609,724,0.1251628299554189,0.02840235561567975,0.07637554407119751,0.11322757601737976,0.13649144768714905,0.14515605568885803,0.1481013298034668
610,725,0.12513032058874765,0.05099908517610509,0.04635310173034668,0.08449481427669525,0.11665564775466919,0.1601673811674118,0.2755879759788513
611,726,0.1802456378936768,,0.1802456378936768,0.1802456378936768,0.1802456378936768,0.1802456378936768,0.1802456378936768
612,728,0.11856825153032939,0.027646941730888847,0.08984488248825072,0.09868805110454561,0.11384651064872742,0.1301640421152115,0.1646331548690796
613,730,0.13617220170357647,0.05846761959034129,0.04635310173034668,0.0872679203748703,0.1290518343448639,0.1802072525024414,0.3309528231620789
614,732,0.15735254685084027,0.06387318755333823,0.08730942010879518,0.12983858585357666,0.17236775159835815,0.1923741102218628,0.21238046884536746
615,733,0.13648609320322672,0.05959417675389012,0.05726760625839234,0.09402047097682956,0.14326068758964539,0.17467020452022552,0.21238046884536746
616,734,0.13672054164549885,0.05734443119659643,0.04635310173034668,0.08812671899795532,0.12982869148254395,0.1817014217376709,0.3309528231620789
617,735,0.18958611753251817,0.07664269917553658,0.05815166234970093,0.13072532415390015,0.17323696613311768,0.2650352120399475,0.32328224182128906
618,736,0.14217678138187953,0.05059054533021452,0.06609392166137695,0.10582922399044037,0.13793405890464783,0.16909614205360413,0.27880412340164185
619,737,0.15446879466374716,0.053957706039498496,0.07632577419281006,0.10479515790939332,0.17594856023788452,0.20197045803070068,0.2546267509460449
620,738,0.12146553993225098,0.0265856333309572,0.07637554407119751,0.10373421013355255,0.12903264164924622,0.14515605568885803,0.14944618940353396
621,739,0.13608813285827637,0.024624816802470167,0.10801154375076294,0.127122163772583,0.14623278379440308,0.15012642741203308,0.15402007102966309
622,740,0.18295372941277244,0.0736949154567684,0.05815166234970093,0.13069364428520203,0.16351783275604248,0.2422270178794861,0.32328224182128906
623,741,0.15975718200206757,0.058767539134141386,0.06609392166137695,0.11228567361831664,0.1504669189453125,0.20312125980854034,0.2974587082862854
624,742,0.14578142099910313,0.04903883693831675,0.07632577419281006,0.10506972670555115,0.12788081169128418,0.18563327193260196,0.2546267509460449
625,744,0.1417986810207367,0.040204946761178396,0.08902084827423096,0.11793956160545352,0.13271498680114746,0.1754153966903687,0.2101460695266724
626,745,0.14489892757300174,0.054791261522648405,0.053395092487335205,0.10627306997776031,0.13343888521194458,0.1832098960876465,0.2974587082862854
627,746,0.10321919123331706,0.02039181167729301,0.08412706851959229,0.0924786627292633,0.10083025693893433,0.11276525259017944,0.12470024824142455
628,747,0.14185059732860988,0.04990614752713372,0.053395092487335205,0.10550963878631593,0.12936288118362427,0.17018932104110718,0.2974587082862854
629,748,0.1388047979428218,0.04928191172206878,0.053395092487335205,0.10197630524635315,0.1249665915966034,0.16888070106506348,0.2974587082862854
630,749,0.14967076615853744,0.05759498898560591,0.07850384712219237,0.11681796610355379,0.13415363430976868,0.15722525119781494,0.3029906749725342
631,750,0.15872719883918762,0.030460075327853758,0.13718867301940918,0.1479579359292984,0.15872719883918762,0.16949646174907684,0.18026572465896606
632,751,,,,,,,
633,752,0.13080742756525676,0.04728172525590042,0.051944851875305176,0.09611064195632935,0.12591511011123654,0.1682313084602356,0.2101460695266724
634,754,0.1512522598107656,0.02337676018893621,0.11704903841018675,0.13746677339076996,0.15216243267059326,0.17077063024044037,0.17659807205200195
635,755,0.17659807205200195,,0.17659807205200195,0.17659807205200195,0.17659807205200195,0.17659807205200195,0.17659807205200195
636,756,0.1603076457977295,0.016395031359218708,0.143809974193573,0.15216243267059326,0.16051489114761353,0.16855648159980774,0.17659807205200195
637,758,0.13541239500045776,,0.13541239500045776,0.13541239500045776,0.13541239500045776,0.13541239500045776,0.13541239500045776
638,759,0.09666273991266887,0.03123160012088518,0.06061863899230958,0.08714428544044495,0.11366993188858032,0.11468479037284851,0.1156996488571167
