,index,text_d_others_mean,text_d_others_std,text_d_others_min,text_d_others_p25,text_d_others_p50,text_d_others_p75,text_d_others_max
0,9,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
1,10,0.10439788103103638,0.024051476478046528,0.06895774602890015,0.08806809782981873,0.09930402040481567,0.12032204866409302,0.14949029684066772
2,11,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
3,12,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
4,13,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
5,14,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
6,15,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
7,16,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
8,17,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
9,18,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
10,19,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
