,index,text_d_mkt_mean,text_d_mkt_std,text_d_mkt_min,text_d_mkt_p25,text_d_mkt_p50,text_d_mkt_p75,text_d_mkt_max
263,275,0.14278578351183635,0.07280119288823424,0.037130117416381836,0.09892401099205018,0.12838757038116455,0.16617530584335327,0.491327166557312
264,276,0.14235930202543273,0.07158305893634476,0.037130117416381836,0.09924322366714478,0.12931370735168454,0.16574841737747192,0.491327166557312
265,277,0.1456283257344541,0.06967727264548249,0.037130117416381836,0.10242141783237459,0.13357967138290405,0.17009221017360687,0.491327166557312
266,278,0.14758883043161042,0.06948572202328787,0.037130117416381836,0.10376334190368652,0.1353691816329956,0.17522668838500974,0.491327166557312
267,279,0.0689014196395874,,0.0689014196395874,0.0689014196395874,0.0689014196395874,0.0689014196395874,0.0689014196395874
268,280,0.21130855878194174,0.07174914918041886,0.0689014196395874,0.15696561336517334,0.2043764591217041,0.2735682725906372,0.3134087920188904
269,281,0.19960701252732957,0.0745034198653887,0.0689014196395874,0.1365571320056915,0.19064775109291077,0.2693776339292526,0.3134087920188904
270,282,0.161249092793817,0.06493287361893939,0.049610137939453125,0.11180384457111357,0.14392319321632385,0.19025349617004395,0.3588190078735352
271,283,0.17220200999029753,0.07533119445218006,0.049610137939453125,0.11517360806465149,0.14785659313201904,0.22055906057357788,0.3883404731750488
272,284,0.1688466581606096,0.07481742528115623,0.049610137939453125,0.11103715002536775,0.14468109607696533,0.21275623142719272,0.3883404731750488
273,285,0.16761801075754743,0.07419530990617108,0.049610137939453125,0.11157290637493132,0.14307895302772522,0.20737387239933017,0.3883404731750488
274,286,0.16634911150005838,0.07349652473831428,0.049610137939453125,0.1112205982208252,0.14095556735992432,0.2024887204170227,0.3883404731750488
275,287,0.16819930443396935,0.07545073215621467,0.049610137939453125,0.11134518682956694,0.14388275146484375,0.21592944860458374,0.4321208596229553
276,288,0.1660953758693323,0.07519485078941766,0.049610137939453125,0.10931776463985445,0.14077219367027283,0.2079649269580841,0.4321208596229553
277,289,0.16135462660720382,0.0731438326166381,0.049610137939453125,0.10780826210975646,0.13784998655319214,0.19035863876342773,0.4321208596229553
278,290,0.1590169205807463,0.07010181528231417,0.04959756135940552,0.10857877135276794,0.13836687803268433,0.1852053701877594,0.4321208596229553
279,292,0.12234258651733396,,0.12234258651733396,0.12234258651733396,0.12234258651733396,0.12234258651733396,0.12234258651733396
280,293,0.11518607536951699,0.01893218979143448,0.09371882677078247,0.10803070664405821,0.12234258651733396,0.12591969966888425,0.12949681282043454
281,294,0.10198211669921875,0.02196489127450735,0.07330131530761719,0.08678500354290009,0.1011391282081604,0.11889679729938504,0.12949681282043454
282,295,0.11540989875793457,0.028106378559012084,0.07330131530761719,0.09742897748947144,0.1134340763092041,0.1277082562446594,0.15996819734573364
283,297,0.10662758350372313,,0.10662758350372313,0.10662758350372313,0.10662758350372313,0.10662758350372313,0.10662758350372313
284,298,0.15134398142496744,0.052296751863106374,0.10662758350372313,0.12259158492088318,0.1385555863380432,0.1737021803855896,0.208848774433136
285,299,0.1424631873766581,0.04844429368354331,0.0809362530708313,0.11280187964439391,0.13494017720222473,0.17600351572036743,0.208848774433136
286,300,0.12175504763921102,0.01828950698058761,0.08518654108047485,0.11244222521781921,0.123637855052948,0.13659846782684326,0.1457483172416687
287,301,0.1287978951420103,0.024510035745503894,0.08518654108047485,0.11194516718387604,0.1245814859867096,0.14113236963748935,0.18982762098312372
288,302,0.1237531238132053,0.025377089191384906,0.0740240216255188,0.10671958327293396,0.12092575430870056,0.1393006145954132,0.18982762098312372
289,303,0.14181538536435082,0.05536397862078069,0.04915422201156616,0.1018510013818741,0.1318778097629547,0.166757270693779,0.3040098547935486
290,304,0.14111782086225366,0.05434514234786672,0.04915422201156616,0.1015688180923462,0.13029253482818606,0.16597598791122434,0.3040098547935486
291,305,0.141571943091337,0.05556177393738239,0.04915422201156616,0.09996548295021056,0.13014701008796692,0.166757270693779,0.3040098547935486
292,306,0.1405944502706011,0.055272239685389656,0.04915422201156616,0.09973788261413573,0.12992388010025024,0.16349653899669647,0.3144116997718811
293,307,0.13810734197657595,0.055018695505296894,0.04915422201156616,0.09770387411117554,0.12691444158554074,0.15996646881103516,0.3144116997718811
294,308,0.1347810338525211,0.053293326980707385,0.04635310173034668,0.09625041484832764,0.1246422529220581,0.1578831970691681,0.3144116997718811
295,309,0.13534646143426407,0.05429833743475921,0.03819328546524048,0.096049427986145,0.12515172362327576,0.15897510945796967,0.36206483840942383
296,310,0.13855492943281086,0.05486416988429789,0.03819328546524048,0.09830358624458312,0.12759900093078613,0.16557660698890686,0.3805195689201355
297,311,0.13807908495267232,0.053840059055418936,0.03819328546524048,0.09896193444728851,0.12768405675888062,0.16294726729393008,0.3805195689201355
298,312,0.13899735724868406,0.0533491144421929,0.03819328546524048,0.09966722130775452,0.12899404764175415,0.16381677985191345,0.3805195689201355
299,313,0.13802705657248404,0.05509025629476265,0.03819328546524048,0.0976209044456482,0.12725359201431274,0.16527357697486877,0.3805195689201355
300,314,0.13925447796183504,0.05493658276755273,0.03819328546524048,0.09803050756454469,0.1287577748298645,0.16772304475307465,0.3805195689201355
301,315,0.14667779135589415,0.06121095716267129,0.03819328546524048,0.10142771899700165,0.13421916961669922,0.17640645802021027,0.4198713898658752
302,316,0.14813991955348424,0.05925791302374325,0.03819328546524048,0.10462841391563416,0.13605958223342896,0.1789478361606598,0.4198713898658752
303,317,0.14933193504643374,0.05870987554004747,0.03819328546524048,0.10625007748603821,0.13748767971992493,0.18115665018558502,0.4198713898658752
304,318,0.14747960860660758,0.05791203503675688,0.03563922643661499,0.10550963878631593,0.1353393793106079,0.17819702625274658,0.4198713898658752
305,319,0.14706083217929133,0.057053117305983087,0.03563922643661499,0.10631190240383148,0.13498786091804504,0.1767175644636154,0.4198713898658752
306,320,0.1476556697687307,0.05611977108124135,0.03563922643661499,0.1072174906730652,0.1361703872680664,0.17751646041870114,0.4198713898658752
307,321,0.14699986996933279,0.05621990496231092,0.03563922643661499,0.10665053129196166,0.1357191801071167,0.1768265962600708,0.4198713898658752
308,322,0.18635138273239135,0.0547145263734917,0.11704903841018675,0.14798620343208313,0.17539364099502563,0.22333951294422152,0.2935425043106079
309,323,0.17659807205200195,,0.17659807205200195,0.17659807205200195,0.17659807205200195,0.17659807205200195,0.17659807205200195
310,324,0.1603076457977295,0.016395031359218708,0.143809974193573,0.15216243267059326,0.16051489114761353,0.16855648159980774,0.17659807205200195
311,325,0.1512522598107656,0.02337676018893621,0.11704903841018675,0.13746677339076996,0.15216243267059326,0.17077063024044037,0.17659807205200195
312,327,0.13541239500045776,,0.13541239500045776,0.13541239500045776,0.13541239500045776,0.13541239500045776,0.13541239500045776
313,328,0.1404249370098114,0.05071804039036743,0.0735735297203064,0.12062783539295197,0.13754871487617493,0.1475992053747177,0.2279417514801025
314,329,0.12442457675933838,0.0493254757293664,0.06061863899230958,0.08425065875053406,0.12555602192878723,0.1475992053747177,0.2279417514801025
315,330,0.11327635447184245,0.04876346075681695,0.03790432214736938,0.07400888204574585,0.1156996488571167,0.1404343545436859,0.2279417514801025
316,331,0.10978819217000689,0.04138098561910147,0.03790432214736938,0.0758449137210846,0.10948395729064941,0.140059694647789,0.2279417514801025
317,332,0.15062130954530503,0.09129843018142038,0.03790432214736938,0.08001148700714111,0.11693549156188965,0.16249752044677734,0.3549625277519226
318,333,0.1501065996976999,0.08182074781837034,0.03790432214736938,0.09643886983394623,0.12256640195846558,0.1650858074426651,0.3667845129966736
319,334,0.15968149638437962,0.0807421018385632,0.03790432214736938,0.10471436381340027,0.13477009534835815,0.20108193159103394,0.3667845129966736
320,335,0.17317461456571306,0.0856242882558395,0.03790432214736938,0.1089862585067749,0.15074491500854492,0.2279417514801025,0.4456815123558045
321,336,0.17798117241438696,0.08501348778470855,0.03790432214736938,0.1114349067211151,0.1597629189491272,0.22880612313747403,0.4456815123558045
322,337,0.17805037778966568,0.08314339906184776,0.03790432214736938,0.11366993188858032,0.15950602293014526,0.22603243589401245,0.4456815123558045
323,338,0.17205351183288975,0.08079083668280644,0.03790432214736938,0.10995137691497803,0.15083560347557068,0.21198704838752747,0.4456815123558045
324,339,0.17788578669230143,0.07981004030435633,0.03790432214736938,0.1138918846845627,0.16526049375534058,0.22603453695774076,0.4456815123558045
325,340,0.1722826847323665,0.07885629549169805,0.03790432214736938,0.10966086387634277,0.15950602293014526,0.21856579184532166,0.4456815123558045
326,341,0.1724644104639689,0.07759491806020406,0.03790432214736938,0.1108776181936264,0.15764731168746948,0.21285007894039154,0.4456815123558045
327,342,0.16882283495318506,0.07566520225770428,0.03790432214736938,0.1099478006362915,0.15530550479888916,0.2102421522140503,0.4456815123558045
328,343,0.1784882270154499,0.07515316247094281,0.03790432214736938,0.11714960634708405,0.16838586330413818,0.22650735080242157,0.4456815123558045
329,344,0.2139711890901838,0.05075752161964493,0.09715992212295532,0.1913709640502929,0.2312918305397033,0.25583845376968384,0.27827340364456177
330,345,0.22597065355096543,0.051212290835707615,0.09715992212295532,0.20225557684898376,0.234998881816864,0.2632593512535096,0.3074303865432739
331,347,0.1865233778953552,,0.1865233778953552,0.1865233778953552,0.1865233778953552,0.1865233778953552,0.1865233778953552
332,348,0.19525863726933798,0.0423914943159272,0.15791523456573486,0.17221930623054504,0.1865233778953552,0.21393033862113953,0.24133729934692386
333,349,0.1866516868273417,0.05062102336212776,0.10241854190826416,0.16506727039813995,0.19625473022460938,0.2207937091588974,0.24133729934692386
334,350,0.14269396861394246,0.05807919886763424,0.051863312721252434,0.09668928384780884,0.12871670722961426,0.18375283479690552,0.24133729934692386
335,351,0.13182595514115833,0.058250496234497226,0.03831624984741211,0.09096002578735353,0.12458491325378418,0.1809822916984558,0.24133729934692386
336,352,0.13503412902355194,0.054818670118967426,0.03831624984741211,0.09879629313945772,0.12351664900779724,0.1820485144853592,0.24133729934692386
337,353,0.13977359135945638,0.052576857896384686,0.03831624984741211,0.1018502712249756,0.12871670722961426,0.1809822916984558,0.2527753710746765
338,354,0.14103369821201672,0.050885585802866985,0.03831624984741211,0.1052069365978241,0.12977617979049685,0.17742398381233215,0.2527753710746765
339,355,0.1278918621304271,0.051372645001566686,0.03831624984741211,0.08766189217567444,0.12060707807540895,0.1632814109325409,0.2527753710746765
340,356,0.13565078065508887,0.05328256446163486,0.03831624984741211,0.09277057647705078,0.12690943479537964,0.17963117361068726,0.2527753710746765
341,357,0.1331288382411003,0.051844367119350296,0.03831624984741211,0.09169729053974152,0.12356764078140259,0.17275220155715942,0.2527753710746765
342,358,0.13827069600423178,0.05014970189953033,0.03831624984741211,0.10092970728874207,0.13246020674705505,0.1788070797920227,0.2527753710746765
343,360,0.08843684196472168,,0.08843684196472168,0.08843684196472168,0.08843684196472168,0.08843684196472168,0.08843684196472168
344,361,0.10747037331263225,0.027616386857925224,0.08843684196472168,0.09163320064544678,0.09482955932617188,0.11698713898658751,0.13914471864700315
345,362,0.09459354480107625,0.030656209302410486,0.056571900844573975,0.07422350347042084,0.09163320064544678,0.11302678287029265,0.13914471864700315
346,363,0.09973854422569275,0.025584692273012858,0.056571900844573975,0.08930397033691406,0.09800752997398376,0.11597485840320586,0.13914471864700315
347,364,0.11011949820177895,0.03283861566366866,0.056571900844573975,0.09055440127849579,0.10173004865646362,0.13291096687316895,0.19099730253219604
348,365,0.10749867889616224,0.03163545879007246,0.056571900844573975,0.08668658137321472,0.10173004865646362,0.13071274757385254,0.19099730253219604
349,366,0.11218903594546847,0.03194750658007199,0.056571900844573975,0.09136879444122313,0.10662186145782472,0.1340939998626709,0.19099730253219604
350,367,0.11437311462866954,0.033871622320618855,0.056571900844573975,0.08914269506931305,0.11138170957565308,0.13891631364822385,0.19099730253219604
351,368,0.12197050083251226,0.03869242672788296,0.056571900844573975,0.0919053554534912,0.11612051725387572,0.14687001705169678,0.2340039014816284
352,369,0.13337209969758987,0.048455465437644125,0.056571900844573975,0.09496679902076721,0.12698575854301453,0.16170161962509155,0.2649396061897278
353,370,0.12950251733555512,0.048079810160083065,0.056571900844573975,0.09134165942668913,0.11816403269767761,0.15698556602001187,0.2649396061897278
354,371,0.12842764846639695,0.04692860821868089,0.056571900844573975,0.09136879444122313,0.11796915531158447,0.1535482406616211,0.2649396061897278
355,372,0.13232658630923222,0.04591651046569119,0.056571900844573975,0.09473930299282074,0.12974441051483154,0.1597563475370407,0.2649396061897278
356,373,0.13111709631406343,0.04394046250712146,0.056571900844573975,0.0965578556060791,0.12524837255477905,0.15589743852615354,0.2834705710411072
357,374,0.13008840912767286,0.04366434672386668,0.056571900844573975,0.09546485543251036,0.1236913800239563,0.15570062398910522,0.2834705710411072
358,375,0.13048320283334722,0.04271098675436547,0.056571900844573975,0.09722344577312471,0.12451791763305664,0.155508890748024,0.2834705710411072
359,376,0.14395582275989252,0.05535828149775035,0.056571900844573975,0.10412628948688507,0.13316068053245544,0.16815383732318878,0.3517715334892273
360,377,0.1438990917741036,0.05427529781467865,0.056571900844573975,0.10571861267089845,0.13316068053245544,0.16799457371234897,0.3517715334892273
361,379,0.13020211458206174,,0.13020211458206174,0.13020211458206174,0.13020211458206174,0.13020211458206174,0.13020211458206174
362,380,0.1355713407198588,0.029972647477514252,0.08254164457321167,0.1308827847242355,0.13697674870491028,0.15337549149990082,0.16923969984054565
363,381,0.15203790929582384,0.039568350119752724,0.08254164457321167,0.1255183219909668,0.14984053373336792,0.17695075273513794,0.2660490274429321
364,382,0.16515158252282577,0.04808956739897508,0.08254164457321167,0.13366070389747622,0.15661785006523132,0.19251056015491486,0.2957340478897095
365,383,0.1460639049864223,0.05122156640455165,0.05116492509841919,0.10673469305038452,0.14339596033096313,0.17757487297058105,0.2957340478897095
366,384,0.14378172480143034,0.05145918103544929,0.05116492509841919,0.10085645318031312,0.14181166887283325,0.1771501749753952,0.2957340478897095
367,386,0.2043970227241516,,0.2043970227241516,0.2043970227241516,0.2043970227241516,0.2043970227241516,0.2043970227241516
368,387,0.15087380806605022,0.08120626458554951,0.054263710975646966,0.06960862874984741,0.15201646089553833,0.20737183094024658,0.2739489674568176
369,388,0.18141538543360575,0.09670295963194213,0.054263710975646966,0.08077669143676758,0.18142643570899963,0.26639115810394287,0.3568832278251648
370,389,0.16140927189872378,0.0779633881142163,0.054263710975646966,0.09937280416488647,0.14183753728866574,0.21034663915634155,0.3568832278251648
371,390,0.16715157738787384,0.06900982664400304,0.05130434036254883,0.11067265272140504,0.16060566902160645,0.21453887224197388,0.3568832278251648
372,391,0.16819246491136033,0.06447383863319264,0.05130434036254883,0.11714085936546326,0.1628025770187378,0.2084374725818634,0.3568832278251648
373,392,0.16182743836474675,0.063711180361155,0.047403812408447266,0.11176949739456177,0.1538083553314209,0.19909125566482544,0.3568832278251648
374,393,0.15977401286363602,0.06400685935774178,0.047403812408447266,0.10960733890533447,0.15201148390769958,0.19749256968498233,0.3568832278251648
375,394,0.15593332105354404,0.06497317163240453,0.0452311635017395,0.10495156049728394,0.14975488185882568,0.1951885223388672,0.3568832278251648
376,395,0.1553896949404762,0.06482030551515021,0.038533389568328864,0.10379955172538757,0.15026915073394775,0.19553014636039734,0.3568832278251648
377,396,0.15443609730975405,0.06522498755543488,0.038533389568328864,0.10129983723163603,0.14969876408576965,0.19490937888622284,0.3568832278251648
378,397,0.15937578387376738,0.06855912244557792,0.03166729211807251,0.10494427382946014,0.1521727740764618,0.20155538618564606,0.3568832278251648
379,398,0.1566344810568768,0.06671059423411516,0.03166729211807251,0.10476258397102356,0.15144574642181394,0.1969538331031799,0.3568832278251648
380,399,0.15592450668819907,0.06428378263623943,0.03166729211807251,0.1068958342075348,0.15048810839653015,0.1914781928062439,0.3568832278251648
381,400,0.1534398907147183,0.05940335642414394,0.03166729211807251,0.10934090614318848,0.14589643478393555,0.18616467714309687,0.3568832278251648
382,401,0.15035520527595864,0.058141682929890255,0.03166729211807251,0.10742898285388947,0.14132490754127502,0.18251448869705195,0.3568832278251648
383,402,0.15075176249652397,0.05782053187738096,0.03166729211807251,0.10820424556732178,0.14213424921035767,0.18278032541275024,0.3568832278251648
384,403,0.15022891351674447,0.057707229018230485,0.03166729211807251,0.1076563596725464,0.14163243770599365,0.1823049783706665,0.3568832278251648
385,404,0.15113705779555478,0.05764526243563641,0.03166729211807251,0.10856838524341583,0.14346730709075928,0.18279734253883365,0.3577672839164734
386,405,0.150506510841527,0.05732952003051017,0.03166729211807251,0.10816222429275513,0.14240163564682007,0.18228763341903687,0.3577672839164734
387,406,0.15021857260221458,0.057158807753086856,0.03166729211807251,0.10818323493003845,0.14256387948989868,0.18156296014785767,0.3577672839164734
388,407,0.14945254132193345,0.05731032351635814,0.03166729211807251,0.1072959303855896,0.14172407984733582,0.1813746839761734,0.3577672839164734
389,408,0.15249535074031245,0.05666161474999851,0.03166729211807251,0.11050237715244293,0.14672723412513733,0.18461298942565918,0.3577672839164734
390,409,0.15266429895315617,0.05727045146840213,0.03166729211807251,0.10984432697296144,0.14669346809387207,0.1855010986328125,0.3577672839164734
391,410,0.15071861544156515,0.057063953562630415,0.03166729211807251,0.10799455642700197,0.14455050230026245,0.1837788224220276,0.3577672839164734
392,411,0.15093284461971368,0.056927966163517425,0.03166729211807251,0.10839226841926575,0.14476513862609866,0.18350008130073547,0.3577672839164734
393,413,0.2546176314353943,,0.2546176314353943,0.2546176314353943,0.2546176314353943,0.2546176314353943,0.2546176314353943
394,414,0.22693059841791788,0.11476304243937617,0.10085684061050416,0.17773723602294922,0.2546176314353943,0.28996747732162476,0.3253173232078552
395,415,0.190696249405543,0.10667243143190891,0.0813523530960083,0.10199378430843355,0.18001112341880798,0.2711259573698044,0.3253173232078552
396,416,0.17110233902931213,0.10403364783705508,0.07205349206924437,0.09432649612426756,0.10313072800636292,0.2711259573698044,0.3253173232078552
397,417,0.15142354965209961,0.10112430816212353,0.05229884386062622,0.08142778277397156,0.1002802848815918,0.2646518349647522,0.3253173232078552
398,418,0.13993187177748906,0.1005816416967996,0.04186141490936279,0.07205349206924437,0.0929018259048462,0.2546176314353943,0.3253173232078552
399,419,0.156293456753095,0.09330094753762379,0.04186141490936279,0.0905679166316986,0.11965268850326538,0.20332133769989014,0.3996279835700989
400,420,0.13914437018907988,0.08151128528652676,0.03677111864089967,0.08361431956291199,0.10580480098724365,0.18647278845310208,0.3996279835700989
401,421,0.13526566015495048,0.07973796632728723,0.03677111864089967,0.08293884992599487,0.10085684061050416,0.1751430332660675,0.3996279835700989
402,422,0.12704060242726253,0.06466988574956868,0.03677111864089967,0.08436483144760132,0.1063457727432251,0.13905155658721924,0.3996279835700989
403,423,0.138894482365539,0.08090514856007486,0.03677111864089967,0.08474995195865631,0.110280841588974,0.16470423340797424,0.4041039347648621
404,424,0.13608195931971573,0.07799805733863159,0.03677111864089967,0.08489072322845459,0.109819233417511,0.1585211157798767,0.4041039347648621
405,425,0.13599683704324741,0.0740594014998366,0.03677111864089967,0.08633279800415039,0.1151648759841919,0.15625649690628052,0.4041039347648621
406,426,0.13724599130129894,0.07060744918949075,0.03677111864089967,0.08997803926467896,0.11913388967514038,0.15857967734336853,0.4041039347648621
407,427,0.13562704877923962,0.0705856960393564,0.03677111864089967,0.08782106637954712,0.11802664399147035,0.15774910151958466,0.4041039347648621
408,428,0.13150251275903155,0.06311658389280292,0.03677111864089967,0.09044533967971803,0.11679679155349733,0.1512538194656372,0.4041039347648621
409,429,0.12831960583035748,0.062364576363832656,0.03677111864089967,0.08867141604423523,0.11297434568405153,0.14721786975860596,0.4041039347648621
410,430,0.1285375786309079,0.0623347799298395,0.03184950351715088,0.08842013776302338,0.11182957887649538,0.1482636332511902,0.4041039347648621
411,431,0.13197261044676875,0.06441866521384454,0.03184950351715088,0.09007304906845093,0.11396509408950806,0.15187513828277588,0.4158118963241577
412,432,0.13139146344855732,0.06436186862819575,0.03184950351715088,0.08967635035514832,0.11361554265022279,0.15144027769565582,0.4158118963241577
413,433,0.13186773392531248,0.06373514355393109,0.03184950351715088,0.09013685584068298,0.11482465267181395,0.1531449556350708,0.4158118963241577
414,434,0.1307165406081232,0.06443290759769653,0.03184950351715088,0.08781236410140991,0.1128443479537964,0.1526837944984436,0.4158118963241577
415,435,0.12738222540094613,0.06323235310039617,0.03184950351715088,0.08472710847854614,0.11027145385742188,0.14909571409225464,0.4158118963241577
416,436,0.1258674346154755,0.06209168114637063,0.0251702070236206,0.08390197157859802,0.1094534993171692,0.14810729026794434,0.4158118963241577
417,437,0.12444702570550992,0.060796801725152,0.0,0.08350810408592224,0.10816249251365662,0.1463112831115723,0.4158118963241577
418,438,0.12682175838341148,0.06655497382664324,0.0,0.08335411548614502,0.10847949981689453,0.14715886116027832,0.4938547015190125
419,439,0.12964447535747706,0.06561525873164799,0.0,0.0861436128616333,0.11274692416191101,0.15146616101264954,0.4938547015190125
420,440,0.13067387147666581,0.06586421885756295,0.0,0.08662931621074677,0.11349448561668396,0.1533377766609192,0.4938547015190125
421,441,0.13320629886860244,0.06600013542433987,0.0,0.08825376629829407,0.11578214168548584,0.15880675613880155,0.4938547015190125
422,442,0.13443699315090307,0.06607208471243228,0.0,0.08921730518341064,0.1172606348991394,0.16174590587615967,0.4938547015190125
423,443,0.135934093372422,0.06634361606865771,0.0,0.08955508470535277,0.1187627911567688,0.166462242603302,0.4938547015190125
424,444,0.14005117370886047,0.07009431402329735,0.0,0.09066718816757202,0.1206151247024536,0.1725752353668213,0.4938547015190125
425,445,0.1434446435530589,0.0711033552263972,0.0,0.09185022115707396,0.12429851293563846,0.1792355179786682,0.4938547015190125
426,446,0.14314729902670276,0.0702666330323563,0.0,0.09257298707962036,0.12461459636688232,0.17792755365371704,0.4938547015190125
427,447,0.1438281500510708,0.06982770333377918,0.0,0.09295140206813812,0.12572935223579407,0.17951802909374237,0.4938547015190125
428,448,0.14842809833776155,0.07242074499003297,0.0,0.09461167454719542,0.1283831000328064,0.1884823441505432,0.4938547015190125
429,449,0.1490080937387332,0.07247885709713454,0.0,0.09494957327842712,0.12909150123596191,0.18985348939895633,0.4938547015190125
430,451,0.1064116358757019,,0.1064116358757019,0.1064116358757019,0.1064116358757019,0.1064116358757019,0.1064116358757019
431,452,0.10631038745244344,0.019668897309177032,0.08640265464782715,0.09168000519275665,0.10667648911476135,0.11029736697673798,0.1399211883544922
432,453,0.12881450057029725,0.03290552323896199,0.08640265464782715,0.10654406249523163,0.12566861510276794,0.15805575251579285,0.1711614727973938
433,454,0.11887743406825596,0.031162552426213293,0.05687576532363892,0.09758566319942474,0.1175512969493866,0.13767358660697937,0.18106871843338013
434,455,0.14391431331634522,0.05306105478975989,0.04420655965805054,0.10489788651466368,0.1293136477470398,0.18806269764900202,0.37467944622039795
435,456,0.15162619260641244,0.05943278853810796,0.04420655965805054,0.10643023252487183,0.13264799118041992,0.19687864184379578,0.37467944622039795
436,457,0.151374547499154,0.05957371667344539,0.039208769798278816,0.1054924726486206,0.13431379199028015,0.19650760293006897,0.37467944622039795
437,458,0.14328994305446893,0.057982209808292454,0.039208769798278816,0.10045555233955383,0.12327247858047484,0.18327215313911432,0.3880518078804016
438,459,0.14164190249350422,0.057580868932736035,0.039208769798278816,0.09971702098846437,0.1216769814491272,0.17943572998046875,0.3880518078804016
439,460,0.14004937443116033,0.05810432390315425,0.023121118545532227,0.09784889221191406,0.12043026089668274,0.17807075381278992,0.3880518078804016
440,461,0.13762806180772658,0.0566640160616218,0.023121118545532227,0.09762424230575563,0.11923646926879883,0.17084553837776184,0.3880518078804016
441,462,0.13495721669940206,0.05653522222645231,0.023121118545532227,0.09503677487373353,0.11749452352523805,0.16658657789230347,0.3880518078804016
442,463,0.1345966260011931,0.055921911181209275,0.023121118545532227,0.09547199308872223,0.11743718385696411,0.16433964669704437,0.3880518078804016
443,464,0.13538950943303826,0.055946214533145446,0.023121118545532227,0.09617984294891357,0.11778265237808228,0.1694473922252655,0.3880518078804016
444,465,0.138817873895863,0.05805406652784377,0.023121118545532227,0.0978330373764038,0.12015807628631593,0.17433631420135498,0.4191356301307678
445,466,0.1385239416363551,0.0576381061943499,0.023121118545532227,0.09789136052131653,0.11991095542907715,0.17269504070281982,0.4191356301307678
446,467,0.13540469180969966,0.05737428000133916,0.023121118545532227,0.09468042850494385,0.11751031875610353,0.16863885521888733,0.4191356301307678
447,468,0.13560430595812423,0.05709058277668319,0.023121118545532227,0.0951772928237915,0.1179724931716919,0.1671067476272583,0.4191356301307678
448,469,0.14131127613138753,0.06792125114366804,0.023121118545532227,0.0952890068292618,0.11888369917869568,0.17453868687152863,0.4716352224349976
449,470,0.14391173460544684,0.06636820247742786,0.023121118545532227,0.09859919548034668,0.124036967754364,0.1772671341896057,0.4716352224349976
450,471,0.14286309586559137,0.06549344828378044,0.023121118545532227,0.09835374355316162,0.12326925992965695,0.1746668815612793,0.4716352224349976
451,472,0.14541743347785696,0.06641567846348591,0.023121118545532227,0.09963777661323549,0.12497305870056151,0.18046879768371582,0.4716352224349976
452,473,0.14603518412293404,0.06634886478019074,0.023121118545532227,0.09979228675365448,0.12552276253700256,0.1828581541776657,0.4716352224349976
453,474,0.1446709329710829,0.06488803876869514,0.023121118545532227,0.09975647926330566,0.12552779912948608,0.17794060707092285,0.4716352224349976
454,475,0.14716909652132182,0.06366437283881951,0.023121118545532227,0.1010296642780304,0.12976539134979248,0.1841228157281875,0.4716352224349976
455,476,0.14879825747540038,0.06441455299129735,0.023121118545532227,0.10141485929489136,0.13116294145584104,0.18775907158851618,0.4716352224349976
456,477,0.14750360523921618,0.06305925451981732,0.023121118545532227,0.10148374736309052,0.13059157133102417,0.18401338160038,0.4716352224349976
457,478,0.14955000198155105,0.06488078760327261,0.023121118545532227,0.10160443186759949,0.13149040937423706,0.18884098529815674,0.4716352224349976
458,479,0.15636157442217585,0.07391968202782953,0.023121118545532227,0.10342276096343997,0.1356007158756256,0.19454149901866913,0.5298027992248535
459,481,0.08244174718856813,,0.08244174718856813,0.08244174718856813,0.08244174718856813,0.08244174718856813,0.08244174718856813
460,482,0.08659861485163371,0.015869505854601108,0.06860780715942383,0.07292687892913818,0.08809846639633179,0.09568338096141814,0.1087055802345276
461,483,0.12873504757881166,0.056536882955012135,0.06860780715942383,0.08527010679244997,0.10251584649085999,0.1871483623981476,0.2052865028381348
462,484,0.13716944058736166,0.05296502780093328,0.06860780715942383,0.09504064917564392,0.11099225282669067,0.19066876173019412,0.2117853164672852
463,485,0.12794986225309826,0.05414912234828039,0.06645715236663817,0.07850098609924316,0.10875606536865234,0.18758279085159305,0.2117853164672852
464,486,0.1473856982257631,0.0623989014810216,0.06645715236663817,0.09532861411571501,0.14447230100631714,0.19566312432289126,0.2899879813194275
465,487,0.1529516127374437,0.06017655752565661,0.06645715236663817,0.10434961318969728,0.15086668729782104,0.1937547326087952,0.2899879813194275
466,488,0.15049875216050582,0.059109502621638124,0.06645715236663817,0.10303470492362976,0.14450562000274658,0.1932649910449982,0.2899879813194275
467,489,0.1422139767444495,0.06063583903766518,0.04112714529037476,0.09427966177463531,0.1393773853778839,0.18742895126342776,0.2899879813194275
468,490,0.1405627917457413,0.0574306032928318,0.04112714529037476,0.09426659345626831,0.13807791471481326,0.18580418825149536,0.2899879813194275
469,491,0.1390096346537272,0.057192751824604246,0.04112714529037476,0.09285438060760498,0.12434345483779907,0.18413221836090088,0.2899879813194275
470,492,0.13549783212297103,0.053564201814378876,0.04112714529037476,0.09352998435497284,0.12171995639801025,0.17221637070178986,0.2899879813194275
471,493,0.14654962221781412,0.05797585029874422,0.04112714529037476,0.10303470492362976,0.14042866230010986,0.18575915694236753,0.3709132671356201
472,494,0.1458333652952443,0.056575896290905925,0.04112714529037476,0.10499191284179688,0.13848274946212769,0.18413221836090088,0.3709132671356201
