,market,month,year,zipcode_total_rev
0,0.0,1.0,2012.0,481613.7
1,0.0,1.0,2013.0,455478.0
2,0.0,1.0,2014.0,613707.28
3,0.0,1.0,2015.0,907823.6
4,0.0,1.0,2016.0,294281.0
5,0.0,1.0,2017.0,1220601.4
6,0.0,2.0,2012.0,221508.80000000002
7,0.0,2.0,2013.0,398454.0
8,0.0,2.0,2014.0,357101.0
9,0.0,2.0,2015.0,502347.81
10,0.0,2.0,2016.0,430899.02
11,0.0,2.0,2017.0,231744.05
12,0.0,3.0,2012.0,213944.4
13,0.0,3.0,2013.0,137239.0
14,0.0,3.0,2014.0,156744.0
15,0.0,3.0,2015.0,392882.2
16,0.0,3.0,2016.0,581247.79
17,0.0,3.0,2017.0,1243200.14
18,0.0,4.0,2012.0,210757.4
19,0.0,4.0,2013.0,97130.0
20,0.0,4.0,2014.0,115720.0
21,0.0,4.0,2015.0,333472.83999999997
22,0.0,4.0,2016.0,341092.58
23,0.0,4.0,2017.0,958483.6
24,0.0,5.0,2012.0,376372.15
25,0.0,5.0,2013.0,270849.5
26,0.0,5.0,2014.0,239104.5
27,0.0,5.0,2015.0,172429.41
28,0.0,5.0,2016.0,1482803.81
29,0.0,5.0,2017.0,1075830.1
30,0.0,6.0,2012.0,171468.0
31,0.0,6.0,2013.0,353265.0
32,0.0,6.0,2014.0,265967.5
33,0.0,6.0,2015.0,525779.52
34,0.0,6.0,2016.0,416406.04
35,0.0,6.0,2017.0,1178436.45
36,0.0,7.0,2012.0,319310.7
37,0.0,7.0,2013.0,137451.5
38,0.0,7.0,2014.0,364412.0
39,0.0,7.0,2015.0,630279.5700000001
40,0.0,7.0,2016.0,504474.38
41,0.0,7.0,2017.0,2122796.67
42,0.0,8.0,2012.0,556059.6
43,0.0,8.0,2013.0,227206.0
44,0.0,8.0,2014.0,320489.0
45,0.0,8.0,2015.0,479026.41000000003
46,0.0,8.0,2016.0,991458.81
47,0.0,8.0,2017.0,2744011.23
48,0.0,9.0,2012.0,306214.0
49,0.0,9.0,2013.0,298055.58999999997
50,0.0,9.0,2014.0,325782.20999999996
51,0.0,9.0,2015.0,305453.76
52,0.0,9.0,2016.0,724907.0
53,0.0,9.0,2017.0,4332644.92
54,0.0,10.0,2012.0,444449.0
55,0.0,10.0,2013.0,182136.0
56,0.0,10.0,2014.0,306072.0
57,0.0,10.0,2015.0,344510.89
58,0.0,10.0,2016.0,621518.5
59,0.0,10.0,2017.0,5606805.950000001
60,0.0,11.0,2012.0,340602.0
61,0.0,11.0,2013.0,265041.0
62,0.0,11.0,2014.0,291062.38
63,0.0,11.0,2015.0,724053.5
64,0.0,11.0,2016.0,717288.73
65,0.0,11.0,2017.0,6172957.31
66,0.0,12.0,2012.0,702586.2
67,0.0,12.0,2013.0,410932.0
68,0.0,12.0,2014.0,407493.24
69,0.0,12.0,2015.0,466157.86000000004
70,0.0,12.0,2016.0,467429.49000000005
71,0.0,12.0,2017.0,8926761.540000001
72,2.0,1.0,2012.0,24175522.16
73,2.0,1.0,2013.0,28804573.189999998
74,2.0,1.0,2014.0,8499407.64
75,2.0,1.0,2015.0,7074780.42
76,2.0,1.0,2016.0,114415144.82000001
77,2.0,1.0,2017.0,63431837.77999999
78,2.0,2.0,2012.0,22656716.630000006
79,2.0,2.0,2013.0,26235298.820000004
80,2.0,2.0,2014.0,8340658.7700000005
81,2.0,2.0,2015.0,6127159.779999999
82,2.0,2.0,2016.0,96300379.41999997
83,2.0,2.0,2017.0,69857390.14999999
84,2.0,3.0,2012.0,18086876.719999995
85,2.0,3.0,2013.0,34195934.87000001
86,2.0,3.0,2014.0,4325063.26
87,2.0,3.0,2015.0,7222971.769999999
88,2.0,3.0,2016.0,123964110.20999986
89,2.0,3.0,2017.0,82411579.09000002
90,2.0,4.0,2012.0,19127017.420000006
91,2.0,4.0,2013.0,37980117.35000002
92,2.0,4.0,2014.0,4710131.14
93,2.0,4.0,2015.0,5707284.869999999
94,2.0,4.0,2016.0,98195734.61
95,2.0,4.0,2017.0,70377434.35000001
96,2.0,5.0,2012.0,21543834.52
97,2.0,5.0,2013.0,32459592.99
98,2.0,5.0,2014.0,4705143.390000001
99,2.0,5.0,2015.0,8091734.59
100,2.0,5.0,2016.0,100338622.36000001
101,2.0,5.0,2017.0,88260255.91000003
102,2.0,6.0,2012.0,18412245.459999997
103,2.0,6.0,2013.0,25164143.040000007
104,2.0,6.0,2014.0,4268885.32
105,2.0,6.0,2015.0,7682033.800000001
106,2.0,6.0,2016.0,106304234.79999998
107,2.0,6.0,2017.0,85203351.14000003
108,2.0,7.0,2012.0,28649733.219999995
109,2.0,7.0,2013.0,28034199.759999987
110,2.0,7.0,2014.0,3425456.88
111,2.0,7.0,2015.0,57717086.7
112,2.0,7.0,2016.0,92742581.02999997
113,2.0,7.0,2017.0,71797144.91
114,2.0,8.0,2012.0,28277584.120000016
115,2.0,8.0,2013.0,19519225.53999999
116,2.0,8.0,2014.0,4929411.609999999
117,2.0,8.0,2015.0,90506252.89999996
118,2.0,8.0,2016.0,109218187.51
119,2.0,8.0,2017.0,84388733.31999998
120,2.0,9.0,2012.0,23815224.73
121,2.0,9.0,2013.0,13957314.510000002
122,2.0,9.0,2014.0,5032201.57
123,2.0,9.0,2015.0,104550426.72
124,2.0,9.0,2016.0,94885960.22000009
125,2.0,9.0,2017.0,56565456.61999997
126,2.0,10.0,2012.0,29744582.620000005
127,2.0,10.0,2013.0,12506108.630000003
128,2.0,10.0,2014.0,8161378.129999999
129,2.0,10.0,2015.0,107058118.82999998
130,2.0,10.0,2016.0,102742011.36999997
131,2.0,10.0,2017.0,69252585.15000004
132,2.0,11.0,2012.0,29356558.950000003
133,2.0,11.0,2013.0,11648654.000000002
134,2.0,11.0,2014.0,5321115.130000001
135,2.0,11.0,2015.0,89764418.43999998
136,2.0,11.0,2016.0,88149583.61999996
137,2.0,11.0,2017.0,108539946.70000009
138,2.0,12.0,2012.0,27106780.95000001
139,2.0,12.0,2013.0,8535380.630000003
140,2.0,12.0,2014.0,8428253.419999998
141,2.0,12.0,2015.0,125057908.1899999
142,2.0,12.0,2016.0,86778382.31999998
143,2.0,12.0,2017.0,86821155.03000002
144,3.0,1.0,2012.0,7632648.880000003
145,3.0,1.0,2013.0,9261950.68
146,3.0,1.0,2014.0,5165954.1
147,3.0,1.0,2015.0,543302.8200000001
148,3.0,1.0,2016.0,40802115.36
149,3.0,1.0,2017.0,24209916.759999994
150,3.0,2.0,2012.0,5299685.78
151,3.0,2.0,2013.0,9159522.890000002
152,3.0,2.0,2014.0,5115430.909999999
153,3.0,2.0,2015.0,558698.4400000001
154,3.0,2.0,2016.0,33156796.18999999
155,3.0,2.0,2017.0,25661571.559999995
156,3.0,3.0,2012.0,4890970.83
157,3.0,3.0,2013.0,10371517.93
158,3.0,3.0,2014.0,3492056.76
159,3.0,3.0,2015.0,604867.5900000001
160,3.0,3.0,2016.0,39461827.690000005
161,3.0,3.0,2017.0,32122868.640000008
162,3.0,4.0,2012.0,4617060.15
163,3.0,4.0,2013.0,11382847.180000002
164,3.0,4.0,2014.0,2990796.14
165,3.0,4.0,2015.0,441293.66000000003
166,3.0,4.0,2016.0,33131724.430000003
167,3.0,4.0,2017.0,25757371.16
168,3.0,5.0,2012.0,7471417.370000001
169,3.0,5.0,2013.0,11483800.1
170,3.0,5.0,2014.0,1997008.85
171,3.0,5.0,2015.0,3107338.7600000002
172,3.0,5.0,2016.0,41075968.64000001
173,3.0,5.0,2017.0,34083480.480000004
174,3.0,6.0,2012.0,5642865.8100000005
175,3.0,6.0,2013.0,8418234.72
176,3.0,6.0,2014.0,1981865.4599999997
177,3.0,6.0,2015.0,6605334.12
178,3.0,6.0,2016.0,35897550.269999996
179,3.0,6.0,2017.0,34577928.23
180,3.0,7.0,2012.0,8004190.430000001
181,3.0,7.0,2013.0,7892642.640000001
182,3.0,7.0,2014.0,1624509.1399999997
183,3.0,7.0,2015.0,20968130.099999998
184,3.0,7.0,2016.0,32328291.32999999
185,3.0,7.0,2017.0,26796101.98
186,3.0,8.0,2012.0,9287301.54
187,3.0,8.0,2013.0,6655429.259999999
188,3.0,8.0,2014.0,1338200.5999999999
189,3.0,8.0,2015.0,32279829.359999992
190,3.0,8.0,2016.0,36894184.900000006
191,3.0,8.0,2017.0,30679343.060000002
192,3.0,9.0,2012.0,8925877.21
193,3.0,9.0,2013.0,5433446.329999999
194,3.0,9.0,2014.0,833959.7399999999
195,3.0,9.0,2015.0,36824988.13000001
196,3.0,9.0,2016.0,34574918.3
197,3.0,9.0,2017.0,21843532.880000006
198,3.0,10.0,2012.0,11769867.910000004
199,3.0,10.0,2013.0,5017332.3999999985
200,3.0,10.0,2014.0,1172075.2100000002
201,3.0,10.0,2015.0,38149445.37
202,3.0,10.0,2016.0,35284715.53
203,3.0,10.0,2017.0,28051705.099999998
204,3.0,11.0,2012.0,10380344.819999998
205,3.0,11.0,2013.0,3486441.05
206,3.0,11.0,2014.0,1016435.93
207,3.0,11.0,2015.0,32602760.070000008
208,3.0,11.0,2016.0,31909875.450000003
209,3.0,11.0,2017.0,37930560.06
210,3.0,12.0,2012.0,11341366.849999998
211,3.0,12.0,2013.0,4760468.519999999
212,3.0,12.0,2014.0,1452230.6300000001
213,3.0,12.0,2015.0,47740262.390000015
214,3.0,12.0,2016.0,30914962.300000004
215,3.0,12.0,2017.0,30148870.94
216,4.0,1.0,2012.0,53198019.10999997
217,4.0,1.0,2013.0,65182432.169999994
218,4.0,1.0,2014.0,87895767.87000002
219,4.0,1.0,2015.0,21699367.86
220,4.0,1.0,2016.0,181317867.65000004
221,4.0,1.0,2017.0,113730443.8400001
222,4.0,2.0,2012.0,43442405.54999999
223,4.0,2.0,2013.0,59988008.59
224,4.0,2.0,2014.0,68356733.56
225,4.0,2.0,2015.0,20203337.41
226,4.0,2.0,2016.0,202165929.51999995
227,4.0,2.0,2017.0,105844297.29999994
228,4.0,3.0,2012.0,44569916.07000001
229,4.0,3.0,2013.0,66818723.60000001
230,4.0,3.0,2014.0,63251767.41999998
231,4.0,3.0,2015.0,19622503.75999999
232,4.0,3.0,2016.0,205872004.44000018
233,4.0,3.0,2017.0,117681809.86999995
234,4.0,4.0,2012.0,53018171.39000001
235,4.0,4.0,2013.0,61965983.71999996
236,4.0,4.0,2014.0,63551197.17999996
237,4.0,4.0,2015.0,24521372.479999997
238,4.0,4.0,2016.0,193897456.39999995
239,4.0,4.0,2017.0,113906502.99000004
240,4.0,5.0,2012.0,43817178.58000002
241,4.0,5.0,2013.0,65220235.10000001
242,4.0,5.0,2014.0,59843465.63999999
243,4.0,5.0,2015.0,77895979.00000004
244,4.0,5.0,2016.0,183913944.97
245,4.0,5.0,2017.0,137822807.68000016
246,4.0,6.0,2012.0,47165766.150000006
247,4.0,6.0,2013.0,57259710.36999998
248,4.0,6.0,2014.0,45524485.3
249,4.0,6.0,2015.0,129828181.31
250,4.0,6.0,2016.0,190712603.18000013
251,4.0,6.0,2017.0,155722468.13999996
252,4.0,7.0,2012.0,51264052.60000002
253,4.0,7.0,2013.0,60772583.25
254,4.0,7.0,2014.0,46978290.69999998
255,4.0,7.0,2015.0,149654351.10000005
256,4.0,7.0,2016.0,142322566.43000004
257,4.0,7.0,2017.0,106948676.21000005
258,4.0,8.0,2012.0,56118389.75
259,4.0,8.0,2013.0,58412810.04000002
260,4.0,8.0,2014.0,30972899.879999995
261,4.0,8.0,2015.0,144022405.45000002
262,4.0,8.0,2016.0,173786070.4300001
263,4.0,8.0,2017.0,116300225.62000005
264,4.0,9.0,2012.0,45446654.22999999
265,4.0,9.0,2013.0,59408591.06
266,4.0,9.0,2014.0,28690530.390000004
267,4.0,9.0,2015.0,142786597.38000008
268,4.0,9.0,2016.0,153396504.20999995
269,4.0,9.0,2017.0,106360829.56999996
270,4.0,10.0,2012.0,53631164.400000006
271,4.0,10.0,2013.0,68591337.28000002
272,4.0,10.0,2014.0,26280492.61
273,4.0,10.0,2015.0,160320946.65000004
274,4.0,10.0,2016.0,157199222.15000013
275,4.0,10.0,2017.0,125783573.76000005
276,4.0,11.0,2012.0,48539022.59999999
277,4.0,11.0,2013.0,69047278.95000002
278,4.0,11.0,2014.0,22386660.990000017
279,4.0,11.0,2015.0,164258298.18999988
280,4.0,11.0,2016.0,139606437.83999994
281,4.0,11.0,2017.0,126045241.99000007
282,4.0,12.0,2012.0,45396685.31000001
283,4.0,12.0,2013.0,81538751.47999999
284,4.0,12.0,2014.0,26182292.12
285,4.0,12.0,2015.0,240258554.51
286,4.0,12.0,2016.0,154340249.37999994
287,4.0,12.0,2017.0,128577470.85000004
288,5.0,1.0,2012.0,48970.0
289,5.0,1.0,2014.0,121242.0
290,5.0,1.0,2015.0,86340.0
291,5.0,2.0,2012.0,185695.63
292,5.0,2.0,2014.0,100283.0
293,5.0,3.0,2012.0,131201.46000000002
294,5.0,3.0,2013.0,61000.0
295,5.0,3.0,2014.0,60825.0
296,5.0,3.0,2015.0,158791.7
297,5.0,4.0,2012.0,97964.73
298,5.0,4.0,2013.0,129450.0
299,5.0,4.0,2014.0,123900.0
300,5.0,4.0,2015.0,97365.0
301,5.0,5.0,2012.0,29000.0
302,5.0,5.0,2013.0,53162.0
303,5.0,5.0,2014.0,148465.0
304,5.0,5.0,2015.0,29500.0
305,5.0,6.0,2012.0,72000.0
306,5.0,6.0,2013.0,15000.0
307,5.0,6.0,2014.0,124619.0
308,5.0,6.0,2015.0,65806.0
309,5.0,7.0,2012.0,28000.0
310,5.0,7.0,2013.0,23211.0
311,5.0,7.0,2014.0,216535.3
312,5.0,7.0,2015.0,63100.0
313,5.0,8.0,2012.0,33740.0
314,5.0,8.0,2013.0,112000.0
315,5.0,8.0,2014.0,24331.0
316,5.0,9.0,2014.0,117416.0
317,5.0,9.0,2015.0,44403.0
318,5.0,10.0,2012.0,28900.0
319,5.0,10.0,2013.0,110000.0
320,5.0,10.0,2014.0,113640.0
321,5.0,10.0,2015.0,86533.2
322,5.0,11.0,2013.0,63800.0
323,5.0,11.0,2014.0,22500.0
324,5.0,11.0,2015.0,16601.0
325,5.0,12.0,2012.0,73936.0
326,5.0,12.0,2014.0,105148.2
327,5.0,12.0,2015.0,105697.4
328,6.0,1.0,2012.0,18975459.679999996
329,6.0,1.0,2013.0,26419663.339999996
330,6.0,1.0,2014.0,22801795.679999996
331,6.0,1.0,2015.0,23972934.28
332,6.0,1.0,2016.0,7759729.510000001
333,6.0,1.0,2017.0,42746240.31000001
334,6.0,2.0,2012.0,20518816.679999996
335,6.0,2.0,2013.0,21028687.339999992
336,6.0,2.0,2014.0,14801588.710000003
337,6.0,2.0,2015.0,20909876.310000002
338,6.0,2.0,2016.0,8662407.959999999
339,6.0,2.0,2017.0,58298312.71
340,6.0,3.0,2012.0,23945403.83
341,6.0,3.0,2013.0,27359388.039999995
342,6.0,3.0,2014.0,11664424.190000001
343,6.0,3.0,2015.0,23423024.819999997
344,6.0,3.0,2016.0,5144388.52
345,6.0,3.0,2017.0,39017841.29999999
346,6.0,4.0,2012.0,18194766.810000006
347,6.0,4.0,2013.0,24836693.62999999
348,6.0,4.0,2014.0,15072293.889999999
349,6.0,4.0,2015.0,23817068.090000004
350,6.0,4.0,2016.0,35919475.300000004
351,6.0,4.0,2017.0,48211648.149999976
352,6.0,5.0,2012.0,19159525.44
353,6.0,5.0,2013.0,19508558.780000005
354,6.0,5.0,2014.0,15101360.37
355,6.0,5.0,2015.0,22805662.559999995
356,6.0,5.0,2016.0,4852068257.87
357,6.0,5.0,2017.0,54958164.95999998
358,6.0,6.0,2012.0,22873766.390000004
359,6.0,6.0,2013.0,17580121.36
360,6.0,6.0,2014.0,14683112.249999996
361,6.0,6.0,2015.0,15695151.089999998
362,6.0,6.0,2016.0,56379429.57000001
363,6.0,6.0,2017.0,46609738.84
364,6.0,7.0,2012.0,22290670.05
365,6.0,7.0,2013.0,24980563.67
366,6.0,7.0,2014.0,18067118.549999993
367,6.0,7.0,2015.0,9472056.49
368,6.0,7.0,2016.0,34643182.19
369,6.0,7.0,2017.0,55905416.04000002
370,6.0,8.0,2012.0,25703269.770000003
371,6.0,8.0,2013.0,25011184.359999996
372,6.0,8.0,2014.0,16128617.27
373,6.0,8.0,2015.0,8286199.62
374,6.0,8.0,2016.0,37148886.209999986
375,6.0,8.0,2017.0,47535169.66
376,6.0,9.0,2012.0,22145219.029999997
377,6.0,9.0,2013.0,24315267.189999994
378,6.0,9.0,2014.0,21122223.349999994
379,6.0,9.0,2015.0,5387510.069999999
380,6.0,9.0,2016.0,32312519.175000004
